"Account Name","Parent Account","Account Number","Parent Account Number","Is Group","Account Type","Root Type","Account Currency"
"A.I.20. - Jiné daně a poplatky","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"538 - Jiné daně a poplatky","A.I.20. - Jiné daně a poplatky","538","","0","","Expense","CZK"
"A.I.21. - Vratky nepřímých daní","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"539 - Vratky nepřímých daní","A.I.21. - Vratky nepřímých daní","539","","0","","Expense","CZK"
"A.I.22. - Smluvní pokuty a úroky z prodlení","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"541 - Smluvní pokuty a úroky z prodlení","A.I.22. - Smluvní pokuty a úroky z prodlení","541","","0","","Expense","CZK"
"A.I.23. - Jiné pokuty a penále","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"542 - Jiné pokuty a penále","A.I.23. - Jiné pokuty a penále","542","","0","","Expense","CZK"
"A.I.24. - Dary a jiná bezúplatná předání","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"543 - Dary a jiná bezúplatná předání","A.I.24. - Dary a jiná bezúplatná předání","543","","0","","Expense","CZK"
"A.I.25. - Prodaný materiál","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"544 - Prodaný materiál","A.I.25. - Prodaný materiál","544","","0","","Expense","CZK"
"A.I.26. - Manka a škody","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"547 - Manka a škody","A.I.26. - Manka a škody","547","","0","","Expense","CZK"
"A.I.27. - Tvorba fondů","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"548 - Tvorba fondů","A.I.27. - Tvorba fondů","548","","0","","Expense","CZK"
"A.I.28. - Odpisy dlouhodobého majetku","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"551 - Odpisy dlouhodobého majetku","A.I.28. - Odpisy dlouhodobého majetku","551","","0","","Expense","CZK"
"A.I.29. - Prodaný dlouhodobý nehmotný majetek","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"552 - Prodaný dlouhodobý nehmotný majetek","A.I.29. - Prodaný dlouhodobý nehmotný majetek","552","","0","","Expense","CZK"
"A.I.30. - Prodaný dlouhodobý hmotný majetek","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"553 - Prodaný dlouhodobý hmotný majetek","A.I.30. - Prodaný dlouhodobý hmotný majetek","553","","0","","Expense","CZK"
"A.I.31. - Prodané pozemky","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"554 - Prodané pozemky","A.I.31. - Prodané pozemky","554","","0","","Expense","CZK"
"A.I.32. - Tvorba a zúčtování rezerv","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"555 - Tvorba a zúčtování rezerv","A.I.32. - Tvorba a zúčtování rezerv","555","","0","","Expense","CZK"
"A.I.33. - Tvorba a zúčtování opravných položek","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"556 - Tvorba a zúčtování opravných položek","A.I.33. - Tvorba a zúčtování opravných položek","556","","0","","Expense","CZK"
"A.I.34. - Náklady z vyřazených pohledávek","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"557 - Náklady z vyřazených pohledávek","A.I.34. - Náklady z vyřazených pohledávek","557","","0","","Expense","CZK"
"A.I.35. - Náklady z drobného dlouhodobého majetku","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"558 - Náklady z drobného dlouhodobého majetku","A.I.35. - Náklady z drobného dlouhodobého majetku","558","","0","","Expense","CZK"
"A.I.36. - Ostatní náklady z činnosti","A.I. - Náklady z činnosti","","","1","","Expense","CZK"
"549 - Ostatní náklady z činnosti","A.I.36. - Ostatní náklady z činnosti","549","","0","","Expense","CZK"
"A.II.1. - Prodané cenné papíry a podíly","A.II. - Finanční náklady","","","1","","Expense","CZK"
"561 - Prodané cenné papíry a podíly","A.II.1. - Prodané cenné papíry a podíly","561","","0","","Expense","CZK"
"A.II.2. - Úroky","A.II. - Finanční náklady","","","1","","Expense","CZK"
"562 - Úroky","A.II.2. - Úroky","562","","0","","Expense","CZK"
"A.II.3. - Kurzové ztráty","A.II. - Finanční náklady","","","1","","Expense","CZK"
"563 - Kurzové ztráty","A.II.3. - Kurzové ztráty","563","","0","","Expense","CZK"
"A.II.4. - Náklady z přecenění reálnou hodnotou","A.II. - Finanční náklady","","","1","","Expense","CZK"
"564 - Náklady z přecenění reálnou hodnotou","A.II.4. - Náklady z přecenění reálnou hodnotou","564","","0","","Expense","CZK"
"A.II.5. - Ostatní finanční náklady","A.II. - Finanční náklady","","","1","","Expense","CZK"
"569 - Ostatní finanční náklady","A.II.5. - Ostatní finanční náklady","569","","0","","Expense","CZK"
"A.IV.1. - Náklady ze sdílené daně z příjmů fyzických osob","A.IV. - Náklady ze sdílených daní a poplatků","","","1","","Expense","CZK"
"581 - Náklady ze sdílené daně z příjmů fyzických osob","A.IV.1. - Náklady ze sdílené daně z příjmů fyzických osob","581","","0","","Expense","CZK"
"A.IV.2. - Náklady ze sdílené daně z příjmů právnických osob","A.IV. - Náklady ze sdílených daní a poplatků","","","1","","Expense","CZK"
"582 - Náklady ze sdílené daně z příjmů právnických osob","A.IV.2. - Náklady ze sdílené daně z příjmů právnických osob","582","","0","","Expense","CZK"
"A.IV.3. - Náklady ze sdílené daně z přidané hodnoty","A.IV. - Náklady ze sdílených daní a poplatků","","","1","","Expense","CZK"
"584 - Náklady ze sdílené daně z přidané hodnoty","A.IV.3. - Náklady ze sdílené daně z přidané hodnoty","584","","0","","Expense","CZK"
"A.IV.4. - Náklady ze sdílených spotřebních daní","A.IV. - Náklady ze sdílených daní a poplatků","","","1","","Expense","CZK"
"585 - Náklady ze sdílených spotřebních daní","A.IV.4. - Náklady ze sdílených spotřebních daní","585","","0","","Expense","CZK"
"A.IV.5. - Náklady z ostatních sdílených daní a poplatků","A.IV. - Náklady ze sdílených daní a poplatků","","","1","","Expense","CZK"
"586 - Náklady z ostatních sdílených daní a poplatků","A.IV.5. - Náklady z ostatních sdílených daní a poplatků","586","","0","","Expense","CZK"
"B.I.10. - Jiné pokuty a penále","B.I. - Výnosy z činnosti","","","1","","Income","CZK"
"642 - Jiné pokuty a penále","B.I.10. - Jiné pokuty a penále","642","","0","","Income","CZK"
"B.I.11. - Výnosy z vyřazených pohledávek","B.I. - Výnosy z činnosti","","","1","","Income","CZK"
"643 - Výnosy z vyřazených pohledávek","B.I.11. - Výnosy z vyřazených pohledávek","643","","0","","Income","CZK"
"B.I.12. - Výnosy z prodeje materiálu","B.I. - Výnosy z činnosti","","","1","","Income","CZK"
"644 - Výnosy z prodeje materiálu","B.I.12. - Výnosy z prodeje materiálu","644","","0","","Income","CZK"
"B.I.13. - Výnosy z prodeje dlouhodobého nehmotného majetku","B.I. - Výnosy z činnosti","","","1","","Income","CZK"
"645 - Výnosy z prodeje dlouhodobého nehmotného majetku","B.I.13. - Výnosy z prodeje dlouhodobého nehmotného majetku","645","","0","","Income","CZK"
"B.I.14. - Výnosy z prodeje dlouhodobého hmotného majetku kromě pozemků","B.I. - Výnosy z činnosti","","","1","","Income","CZK"
"646 - Výnosy z prodeje dlouhodobého hmotného majetku kromě pozemků","B.I.14. - Výnosy z prodeje dlouhodobého hmotného majetku kromě pozemků","646","","0","","Income","CZK"
"B.I.15. - Výnosy z prodeje pozemků","B.I. - Výnosy z činnosti","","","1","","Income","CZK"
"647 - Výnosy z prodeje pozemků","B.I.15. - Výnosy z prodeje pozemků","647","","0","","Income","CZK"
"B.I.16. - Čerpání fondů","B.I. - Výnosy z činnosti","","","1","","Income","CZK"
"648 - Čerpání fondů","B.I.16. - Čerpání fondů","648","","0","","Income","CZK"
"B.I.17. - Ostatní výnosy z činnosti","B.I. - Výnosy z činnosti","","","1","","Income","CZK"
"649 - Ostatní výnosy z činnosti","B.I.17. - Ostatní výnosy z činnosti","649","","0","","Income","CZK"
"B.II.1. - Výnosy z prodeje cenných papírů a podílů","B.II. - Finanční výnosy","","","1","","Income","CZK"
"661 - Výnosy z prodeje cenných papírů a podílů","B.II.1. - Výnosy z prodeje cenných papírů a podílů","661","","0","","Income","CZK"
"B.II.2. - Úroky","B.II. - Finanční výnosy","","","1","","Income","CZK"
"662 - Úroky","B.II.2. - Úroky","662","","0","","Income","CZK"
"B.II.3. - Kurzové zisky","B.II. - Finanční výnosy","","","1","","Income","CZK"
"663 - Kurzové zisky","B.II.3. - Kurzové zisky","663","","0","","Income","CZK"
"B.II.4. - Výnosy z přecenění reálnou hodnotou","B.II. - Finanční výnosy","","","1","","Income","CZK"
"664 - Výnosy z přecenění reálnou hodnotou","B.II.4. - Výnosy z přecenění reálnou hodnotou","664","","0","","Income","CZK"
"B.II.5. - Výnosy z dlouhodobého finančního majetku","B.II. - Finanční výnosy","","","1","","Income","CZK"
"665 - Výnosy z dlouhodobého finančního majetku","B.II.5. - Výnosy z dlouhodobého finančního majetku","665","","0","","Income","CZK"
"B.II.6. - Ostatní finanční výnosy","B.II. - Finanční výnosy","","","1","","Income","CZK"
"669 - Ostatní finanční výnosy","B.II.6. - Ostatní finanční výnosy","669","","0","","Income","CZK"
"B.IV.1. - Výnosy vybraných ústředních vládních institucí z transferů","B.IV. - Výnosy z transferů","","","1","","Income","CZK"
"671 - Výnosy vybraných ústředních vládních institucí z transferů","B.IV.1. - Výnosy vybraných ústředních vládních institucí z transferů","671","","0","","Income","CZK"
"B.IV.2. - Výnosy vybraných místních vládních institucí z transferů","B.IV. - Výnosy z transferů","","","1","","Income","CZK"
"672 - Výnosy vybraných místních vládních institucí z transferů","B.IV.2. - Výnosy vybraných místních vládních institucí z transferů","672","","0","","Income","CZK"
"B.IV.3. - Výnosy vybraných ústředních vládních institucí z předfinancování transferů","B.IV. - Výnosy z transferů","","","1","","Income","CZK"
"675 - Výnosy vybraných ústředních vládních institucí z předfinancování transferů","B.IV.3. - Výnosy vybraných ústředních vládních institucí z předfinancování transferů","675","","0","","Income","CZK"
"A.II.10. - Dlouhodobý hmotný majetek určený k prodeji","A.II. - Dlouhodobý hmotný majetek","","","1","","Asset","CZK"
"036 - Dlouhodobý hmotný majetek určený k prodeji","A.II.10. - Dlouhodobý hmotný majetek určený k prodeji","036","","0","","Asset","CZK"
"A.III.1. - Majetkové účasti v osobách s rozhodujícím vlivem","A.III. - Dlouhodobý finanční majetek","","","1","","Asset","CZK"
"061 - Majetkové účasti v osobách s rozhodujícím vlivem","A.III.1. - Majetkové účasti v osobách s rozhodujícím vlivem","061","","0","","Asset","CZK"
"A.III.2. - Majetkové účasti v osobách s podstatným vlivem","A.III. - Dlouhodobý finanční majetek","","","1","","Asset","CZK"
"062 - Majetkové účasti v osobách s podstatným vlivem","A.III.2. - Majetkové účasti v osobách s podstatným vlivem","062","","0","","Asset","CZK"
"A.III.3. - Dluhové cenné papíry držené do splatnosti","A.III. - Dlouhodobý finanční majetek","","","1","","Asset","CZK"
"063 - Dluhové cenné papíry držené do splatnosti","A.III.3. - Dluhové cenné papíry držené do splatnosti","063","","0","","Asset","CZK"
"A.III.4. - Dlouhodobé půjčky","A.III. - Dlouhodobý finanční majetek","","","1","","Asset","CZK"
"067 - Dlouhodobé půjčky","A.III.4. - Dlouhodobé půjčky","067","","0","","Asset","CZK"
"A.III.5. - Termínované vklady dlouhodobé","A.III. - Dlouhodobý finanční majetek","","","1","","Asset","CZK"
"068 - Termínované vklady dlouhodobé","A.III.5. - Termínované vklady dlouhodobé","068","","0","","Asset","CZK"
"A.III.6. - Ostatní dlouhodobý finanční majetek","A.III. - Dlouhodobý finanční majetek","","","1","","Asset","CZK"
"069 - Ostatní dlouhodobý finanční majetek","A.III.6. - Ostatní dlouhodobý finanční majetek","069","","0","","Asset","CZK"
"A.III.7. - Pořizovaný dlouhodobý finanční majetek","A.III. - Dlouhodobý finanční majetek","","","1","","Asset","CZK"
"043 - Pořizovaný dlouhodobý finanční majetek","A.III.7. - Pořizovaný dlouhodobý finanční majetek","043","","0","","Asset","CZK"
"A.III.8. - Poskytnuté zálohy na dlouhodobý finanční majetek","A.III. - Dlouhodobý finanční majetek","","","1","","Asset","CZK"
"053 - Poskytnuté zálohy na dlouhodobý finanční majetek","A.III.8. - Poskytnuté zálohy na dlouhodobý finanční majetek","053","","0","","Asset","CZK"
"B.II.10. - Sociální zabezpečení","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"336 - Sociální zabezpečení","B.II.10. - Sociální zabezpečení","336","","0","","Asset","CZK"
"B.II.11. - Zdravotní pojištění","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"337 - Zdravotní pojištění","B.II.11. - Zdravotní pojištění","337","","0","","Asset","CZK"
"B.II.12. - Důchodové spoření","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"338 - Důchodové spoření","B.II.12. - Důchodové spoření","338","","0","","Asset","CZK"
"B.II.13. - Daň z příjmů","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"341 - Daň z příjmů","B.II.13. - Daň z příjmů","341","","0","","Asset","CZK"
"B.II.14. - Ostatní daně, poplatky a jiná obdobná peněžitá plnění","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"342 - Ostatní daně, poplatky a jiná obdobná peněžitá plnění","B.II.14. - Ostatní daně, poplatky a jiná obdobná peněžitá plnění","342","","0","","Asset","CZK"
"B.II.15. - Daň z přidané hodnoty","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"343 - Daň z přidané hodnoty","B.II.15. - Daň z přidané hodnoty","343","","0","","Asset","CZK"
"B.II.16. - Pohledávky za osobami mimo vybrané vládní instituce","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"344 - Pohledávky za osobami mimo vybrané vládní instituce","B.II.16. - Pohledávky za osobami mimo vybrané vládní instituce","344","","0","","Asset","CZK"
"B.II.17. - Pohledávky za vybranými ústředními vládními institucemi","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"346 - Pohledávky za vybranými ústředními vládními institucemi","B.II.17. - Pohledávky za vybranými ústředními vládními institucemi","346","","0","","Asset","CZK"
"B.II.18. - Pohledávky za vybranými místními vládními institucemi","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"348 - Pohledávky za vybranými místními vládními institucemi","B.II.18. - Pohledávky za vybranými místními vládními institucemi","348","","0","","Asset","CZK"
"B.II.19. - Pohledávky ze správy daní","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"352 - Pohledávky ze správy daní","B.II.19. - Pohledávky ze správy daní","352","","0","","Asset","CZK"
"B.II.20. - Zúčtování z přerozdělování daní","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"355 - Zúčtování z přerozdělování daní","B.II.20. - Zúčtování z přerozdělování daní","355","","0","","Asset","CZK"
"B.II.21. - Pohledávky z exekuce a ostatního nakládání s cizím majetkem","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"356 - Pohledávky z exekuce a ostatního nakládání s cizím majetkem","B.II.21. - Pohledávky z exekuce a ostatního nakládání s cizím majetkem","356","","0","","Asset","CZK"
"B.II.22. - Ostatní pohledávky ze správy daní","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"358 - Ostatní pohledávky ze správy daní","B.II.22. - Ostatní pohledávky ze správy daní","358","","0","","Asset","CZK"
"B.II.23. - Krátkodobé pohledávky z ručení","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"361 - Krátkodobé pohledávky z ručení","B.II.23. - Krátkodobé pohledávky z ručení","361","","0","","Asset","CZK"
"B.II.24. - Pevné termínové operace a opce","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"363 - Pevné termínové operace a opce","B.II.24. - Pevné termínové operace a opce","363","","0","","Asset","CZK"
"B.II.25. - Pohledávky z neukončených finančních operací","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"369 - Pohledávky z neukončených finančních operací","B.II.25. - Pohledávky z neukončených finančních operací","369","","0","","Asset","CZK"
"B.II.26. - Pohledávky z finančního zajištění","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"365 - Pohledávky z finančního zajištění","B.II.26. - Pohledávky z finančního zajištění","365","","0","","Asset","CZK"
"B.II.27. - Pohledávky z vydaných dluhopisů","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"367 - Pohledávky z vydaných dluhopisů","B.II.27. - Pohledávky z vydaných dluhopisů","367","","0","","Asset","CZK"
"B.II.28. - Krátkodobé poskytnuté zálohy na transfery","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"373 - Krátkodobé poskytnuté zálohy na transfery","B.II.28. - Krátkodobé poskytnuté zálohy na transfery","373","","0","","Asset","CZK"
"B.II.29. - Krátkodobé zprostředkování transferů","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"375 - Krátkodobé zprostředkování transferů","B.II.29. - Krátkodobé zprostředkování transferů","375","","0","","Asset","CZK"
"B.II.30. - Náklady příštích období","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"381 - Náklady příštích období","B.II.30. - Náklady příštích období","381","","0","","Asset","CZK"
"B.II.31. - Příjmy příštích období","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"385 - Příjmy příštích období","B.II.31. - Příjmy příštích období","385","","0","","Asset","CZK"
"B.II.32. - Dohadné účty aktivní","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"388 - Dohadné účty aktivní","B.II.32. - Dohadné účty aktivní","388","","0","","Asset","CZK"
"B.II.33. - Ostatní krátkodobé pohledávky","B.II. - Krátkodobé pohledávky","","","1","","Asset","CZK"
"377 - Ostatní krátkodobé pohledávky","B.II.33. - Ostatní krátkodobé pohledávky","377","","0","","Asset","CZK"
"B.III.1. - Majetkové cenné papíry k obchodování","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"251 - Majetkové cenné papíry k obchodování","B.III.1. - Majetkové cenné papíry k obchodování","251","","0","","Asset","CZK"
"B.III.2. - Dluhové cenné papíry k obchodování","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"253 - Dluhové cenné papíry k obchodování","B.III.2. - Dluhové cenné papíry k obchodování","253","","0","","Asset","CZK"
"B.III.3. - Jiné cenné papíry","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"256 - Jiné cenné papíry","B.III.3. - Jiné cenné papíry","256","","0","","Asset","CZK"
"B.III.4. - Termínované vklady krátkodobé","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"244 - Termínované vklady krátkodobé","B.III.4. - Termínované vklady krátkodobé","244","","0","","Asset","CZK"
"B.III.5. - Jiné běžné účty","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"245 - Jiné běžné účty","B.III.5. - Jiné běžné účty","245","","0","","Asset","CZK"
"B.III.6. - Účty státních finančních aktiv","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"247 - Účty státních finančních aktiv","B.III.6. - Účty státních finančních aktiv","247","","0","","Asset","CZK"
"B.III.7. - Účty řízení likvidity státní pokladny a státního dluhu","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"248 - Účty řízení likvidity státní pokladny a státního dluhu","B.III.7. - Účty řízení likvidity státní pokladny a státního dluhu","248","","0","","Asset","CZK"
"B.III.8. - Účty pro sdílení daní a pro dělenou správu","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"249 - Účty pro sdílení daní a pro dělenou správu","B.III.8. - Účty pro sdílení daní a pro dělenou správu","249","","0","","Asset","CZK"
"B.III.9. - Běžný účet","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"241 - Běžný účet","B.III.9. - Běžný účet","241","","0","","Asset","CZK"
"C.III.1. - Výsledek hospodaření běžného účetního období","C.III. - Výsledek hospodaření","","","1","","Equity","CZK"
"C.III.2. - Výsledek hospodaření ve schvalovacím řízení","C.III. - Výsledek hospodaření","","","1","","Equity","CZK"
"431 - Výsledek hospodaření ve schvalovacím řízení","C.III.2. - Výsledek hospodaření ve schvalovacím řízení","431","","0","","Equity","CZK"
"C.III.3. - Výsledek hospodaření předcházejících účetních období","C.III. - Výsledek hospodaření","","","1","","Equity","CZK"
"432 - Výsledek hospodaření předcházejících účetních období","C.III.3. - Výsledek hospodaření předcházejících účetních období","432","","0","","Equity","CZK"
"D.III.1. - Krátkodobé úvěry","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"281 - Krátkodobé úvěry","D.III.1. - Krátkodobé úvěry","281","","0","","Liability","CZK"
"D.III.2. - Eskontované krátkodobé dluhopisy (směnky)","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"282 - Eskontované krátkodobé dluhopisy (směnky)","D.III.2. - Eskontované krátkodobé dluhopisy (směnky)","282","","0","","Liability","CZK"
"D.III.3. - Krátkodobé závazky z vydaných dluhopisů","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"283 - Krátkodobé závazky z vydaných dluhopisů","D.III.3. - Krátkodobé závazky z vydaných dluhopisů","283","","0","","Liability","CZK"
"D.III.4. - Jiné krátkodobé půjčky","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"289 - Jiné krátkodobé půjčky","D.III.4. - Jiné krátkodobé půjčky","289","","0","","Liability","CZK"
"D.III.5. - Dodavatelé","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"321 - Dodavatelé","D.III.5. - Dodavatelé","321","","0","","Liability","CZK"
"D.III.6. - Směnky k úhradě","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"322 - Směnky k úhradě","D.III.6. - Směnky k úhradě","322","","0","","Liability","CZK"
"D.III.7. - Krátkodobé přijaté zálohy","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"324 - Krátkodobé přijaté zálohy","D.III.7. - Krátkodobé přijaté zálohy","324","","0","","Liability","CZK"
"D.III.8. - Závazky z dělené správy","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"325 - Závazky z dělené správy","D.III.8. - Závazky z dělené správy","325","","0","","Liability","CZK"
"D.III.9. - Přijaté návratné finanční výpomoci krátkodobé","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"326 - Přijaté návratné finanční výpomoci krátkodobé","D.III.9. - Přijaté návratné finanční výpomoci krátkodobé","326","","0","","Liability","CZK"
"A.III.1. - Náklady vybraných ústředních vládních institucí na transfery","A.III. - Náklady na transfery","","","1","","Expense","CZK"
"571 - Náklady vybraných ústředních vládních institucí na transfery","A.III.1. - Náklady vybraných ústředních vládních institucí na transfery","571","","0","","Expense","CZK"
"A.III.2. - Náklady vybraných místních vládních institucí na transfery","A.III. - Náklady na transfery","","","1","","Expense","CZK"
"572 - Náklady vybraných místních vládních institucí na transfery","A.III.2. - Náklady vybraných místních vládních institucí na transfery","572","","0","","Expense","CZK"
"A.III.3. - Náklady vybraných ústředních vládních institucí na předfinancování transferů","A.III. - Náklady na transfery","","","1","","Expense","CZK"
"575 - Náklady vybraných ústředních vládních institucí na předfinancování transferů","A.III.3. - Náklady vybraných ústředních vládních institucí na předfinancování transferů","575","","0","","Expense","CZK"
"B.III.1. - Výnosy z daně z příjmů fyzických osob","B.III. - Výnosy z daní a poplatků","","","1","","Income","CZK"
"631 - Výnosy z daně z příjmů fyzických osob","B.III.1. - Výnosy z daně z příjmů fyzických osob","631","","0","","Income","CZK"
"B.III.2. - Výnosy z daně z příjmů právnických osob","B.III. - Výnosy z daní a poplatků","","","1","","Income","CZK"
"632 - Výnosy z daně z příjmů právnických osob","B.III.2. - Výnosy z daně z příjmů právnických osob","632","","0","","Income","CZK"
"B.III.3. - Výnosy ze sociálního pojištění","B.III. - Výnosy z daní a poplatků","","","1","","Income","CZK"
"633 - Výnosy ze sociálního pojištění","B.III.3. - Výnosy ze sociálního pojištění","633","","0","","Income","CZK"
"B.III.4. - Výnosy z daně z přidané hodnoty","B.III. - Výnosy z daní a poplatků","","","1","","Income","CZK"
"634 - Výnosy z daně z přidané hodnoty","B.III.4. - Výnosy z daně z přidané hodnoty","634","","0","","Income","CZK"
"B.III.5. - Výnosy ze spotřebních daní","B.III. - Výnosy z daní a poplatků","","","1","","Income","CZK"
"635 - Výnosy ze spotřebních daní","B.III.5. - Výnosy ze spotřebních daní","635","","0","","Income","CZK"
"B.III.6. - Výnosy z majetkových daní","B.III. - Výnosy z daní a poplatků","","","1","","Income","CZK"
"636 - Výnosy z majetkových daní","B.III.6. - Výnosy z majetkových daní","636","","0","","Income","CZK"
"B.III.7. - Výnosy z energetických daní","B.III. - Výnosy z daní a poplatků","","","1","","Income","CZK"
"637 - Výnosy z energetických daní","B.III.7. - Výnosy z energetických daní","637","","0","","Income","CZK"
"B.III.8. - Výnosy z daně silniční","B.III. - Výnosy z daní a poplatků","","","1","","Income","CZK"
"638 - Výnosy z daně silniční","B.III.8. - Výnosy z daně silniční","638","","0","","Income","CZK"
"B.III.9. - Výnosy z ostatních daní a poplatků","B.III. - Výnosy z daní a poplatků","","","1","","Income","CZK"
"639 - Výnosy z ostatních daní a poplatků","B.III.9. - Výnosy z ostatních daní a poplatků","639","","0","","Income","CZK"
"B.III.10. - Běžný účet FKSP","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"243 - Běžný účet FKSP","B.III.10. - Běžný účet FKSP","243","","0","","Asset","CZK"
"B.III.11. - Základní běžný účet územních samosprávných celků","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"231 - Základní běžný účet územních samosprávných celků","B.III.11. - Základní běžný účet územních samosprávných celků","231","","0","","Asset","CZK"
"B.III.12. - Běžné účty fondů územních samosprávných celků","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"236 - Běžné účty fondů územních samosprávných celků","B.III.12. - Běžné účty fondů územních samosprávných celků","236","","0","","Asset","CZK"
"B.III.13. - Běžné účty státních fondů","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"224 - Běžné účty státních fondů","B.III.13. - Běžné účty státních fondů","224","","0","","Asset","CZK"
"B.III.14. - Běžné účty fondů organizačních složek státu","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"225 - Běžné účty fondů organizačních složek státu","B.III.14. - Běžné účty fondů organizačních složek státu","225","","0","","Asset","CZK"
"B.III.15. - Ceniny","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"263 - Ceniny","B.III.15. - Ceniny","263","","0","","Asset","CZK"
"B.III.16. - Peníze na cestě","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"262 - Peníze na cestě","B.III.16. - Peníze na cestě","262","","0","","Asset","CZK"
"B.III.17. - Pokladna","B.III. - Krátkodobý finanční majetek","","","1","","Asset","CZK"
"261 - Pokladna","B.III.17. - Pokladna","261","","0","","Asset","CZK"
"D.III.10. - Zaměstnanci","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"331 - Zaměstnanci","D.III.10. - Zaměstnanci","331","","0","","Liability","CZK"
"D.III.11. - Jiné závazky vůči zaměstnancům","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"333 - Jiné závazky vůči zaměstnancům","D.III.11. - Jiné závazky vůči zaměstnancům","333","","0","","Liability","CZK"
"D.III.12. - Sociální zabezpečení","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"336-L - Sociální zabezpečení","D.III.12. - Sociální zabezpečení","336-L","","0","","Liability","CZK"
"D.III.13. - Zdravotní pojištění","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"337-L - Zdravotní pojištění","D.III.13. - Zdravotní pojištění","337-L","","0","","Liability","CZK"
"D.III.14. - Důchodové spoření","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"338-L - Důchodové spoření","D.III.14. - Důchodové spoření","338-L","","0","","Liability","CZK"
