"Account Name","Parent Account","Account Number","Parent Account Number","Is Group","Account Type","Root Type","Account Currency"
"Tržby za zboží","Tržby za vlastní výkony a zboží","604","60","0","Income Account","Income","CZK"
"Jiné provozní výnosy","Výnosy","64","6","1","","Income","CZK"
"Tržby z prodeje dlouhodobého nehmotného a hmotného majetku","Jiné provozní výnosy","641","64","0","Income Account","Income","CZK"
"Tržby z prodeje materiálu","Jiné provozní výnosy","642","64","0","Income Account","Income","CZK"
"Přijaté dary v provozní oblasti","Jiné provozní výnosy","643","64","0","Income Account","Income","CZK"
"Smluvní pokuty a úroky z prodlení","Jiné provozní výnosy","644","64","0","Income Account","Income","CZK"
"Výnosy z postoupených pohledávek","Jiné provozní výnosy","645","64","0","Income Account","Income","CZK"
"Výnosy z odepsaných pohledávek","Jiné provozní výnosy","646","64","0","Income Account","Income","CZK"
"Mimořádné provozní výnosy","Jiné provozní výnosy","647","64","0","Income Account","Income","CZK"
"Ostatní provozní výnosy","Jiné provozní výnosy","648","64","0","Income Account","Income","CZK"
"Odpis záporného goodwillu a zúčtování oprávky k oceňovacímu rozdílu k nabytému majetku","Jiné provozní výnosy","649","64","0","Income Account","Income","CZK"
"Finanční výnosy","Výnosy","66","6","1","","Income","CZK"
"Tržby z prodeje cenných papírů a podílů","Finanční výnosy","661","66","0","Income Account","Income","CZK"
"Úroky","Finanční výnosy","662","66","0","Income Account","Income","CZK"
"Kurzové zisky","Finanční výnosy","663","66","0","Income Account","Income","CZK"
"Výnosy z přecenění majetkových cenných papírů k obchodování","Finanční výnosy","664","66","0","Income Account","Income","CZK"
"Výnosy z dlouhodobého finančního majetku","Finanční výnosy","665","66","0","Income Account","Income","CZK"
"Výnosy z krátkodobého finančního majetku","Finanční výnosy","666","66","0","Income Account","Income","CZK"
"Výnosy z derivátových operací","Finanční výnosy","667","66","0","Income Account","Income","CZK"
"Ostatní finanční a mimořádné výnosy","Finanční výnosy","668","66","0","Income Account","Income","CZK"
"Přijaté dary ve finanční oblasti","Finanční výnosy","669","66","0","Income Account","Income","CZK"
"Převodové účty","Výnosy","69","6","1","","Income","CZK"
"Převod provozních výnosů","Převodové účty","697","69","0","Income Account","Income","CZK"
"Převod finančních výnosů","Převodové účty","698","69","0","Income Account","Income","CZK"
"Závěrkové a podrozvahové účty","Equity - Vlastní kapitál","7","","1","","Equity","CZK"
"Účty rozvažné","Závěrkové a podrozvahové účty","70","7","1","","Equity","CZK"
"Počáteční účet rozvažný","Účty rozvažné","701","70","0","","Equity","CZK"
"Konečný účet rozvažný","Účty rozvažné","702","70","0","","Equity","CZK"
"Účet zisků a ztrát","Závěrkové a podrozvahové účty","71","7","1","","Equity","CZK"
"Účet zisků a ztrát","Účet zisků a ztrát","710","71","0","","Equity","CZK"
