"Account Name","Parent Account","Account Number","Parent Account Number","Is Group","Account Type","Root Type","Account Currency"
"354 - Pohledávky za společníky při úhradě ztráty / 合伙人赔偿损失的应收账款 / Receivables from Partners for Loss Settlement","35 - Pohledávky za společníky / 股东应收账款 / Receivables from Shareholders","354","","0","","Asset","CZK"
"355 - Ostatní pohledávky za společníky obchodní korporace / 商业公司其他合伙人的应收账款 / OtherReceivables-PartCorp","35 - Pohledávky za společníky / 股东应收账款 / Receivables from Shareholders","355","","0","","Asset","CZK"
"358 - Pohledávky za společníky sdruženými ve společnosti / 公司联合合伙人的应收账款 / Receivables from Partners Associated in the Company","35 - Pohledávky za společníky / 股东应收账款 / Receivables from Shareholders","358","","0","","Asset","CZK"
"36 - Závazky ke společníkům / 对合伙人的负债 / Liabilities to Partners","3 - Zúčtovací vztahy / 结算关系 / Settlement Relationships","","","1","","Liability","CZK"
"361 - Závazky – ovládaná nebo ovládající osoba / 受控制或控制人的负债 / Liabilities – Controlled or Controlling Person","36 - Závazky ke společníkům / 对合伙人的负债 / Liabilities to Partners","361","","0","","Liability","CZK"
"362 - Závazky – podstatný vliv / 具有重大影响的负债 / Liabilities – Significant Influence","36 - Závazky ke společníkům / 对合伙人的负债 / Liabilities to Partners","362","","0","","Liability","CZK"
"364 - Závazky ke společníkům při rozdělování zisku / 向合伙人分配利润的负债 / Liabilities to Partners for Profit Distribution","36 - Závazky ke společníkům / 对合伙人的负债 / Liabilities to Partners","364","","0","","Liability","CZK"
"365 - Ostatní závazky ke společníkům obchodní korporace / 商业公司合伙人的其他负债 / Other Liab. to Shareholders","36 - Závazky ke společníkům / 对合伙人的负债 / Liabilities to Partners","365","","0","","Liability","CZK"
"366 - Závazky ke společníkům obchodní korporace ze závislé činnosti / 商业公司合伙人从附属活动中产生的负债 / Liab. to Shareholders from Dep. Act.","36 - Závazky ke společníkům / 对合伙人的负债 / Liabilities to Partners","366","","0","","Liability","CZK"
"367 - Závazky z upsaných nesplacených cenných papírů a vkladů / 未付证券和存款的负债 / Liabilities from Issued Unpaid Securities and Deposits","36 - Závazky ke společníkům / 对合伙人的负债 / Liabilities to Partners","367","","0","","Liability","CZK"
"368 - Závazky ke společníkům sdruženým ve společnosti / 公司联合合伙人的负债 / Liabilities to Associated Partners in the Company","36 - Závazky ke společníkům / 对合伙人的负债 / Liabilities to Partners","368","","0","","Liability","CZK"
"37 - Jiné pohledávky a závazky / 其他应收账款和负债 / Other Receivables and Liabilities","3 - Zúčtovací vztahy / 结算关系 / Settlement Relationships","","","1","","Liability","CZK"
"371 - Pohledávky z prodeje podniku / 出售企业产生的应收账款 / Receivables from Business Sale","37 - Jiné pohledávky a závazky / 其他应收账款和负债 / Other Receivables and Liabilities","371","","0","","Asset","CZK"
"372 - Závazky z koupě podniku / 购买企业产生的负债 / Liabilities from Business Purchase","37 - Jiné pohledávky a závazky / 其他应收账款和负债 / Other Receivables and Liabilities","372","","0","","Liability","CZK"
"373 - Pohledávky a závazky z pevných termínových operací / 固定期限交易的应收账款和负债 / Receivables and Liabilities from Fixed Term Operations","37 - Jiné pohledávky a závazky / 其他应收账款和负债 / Other Receivables and Liabilities","373","","0","","Asset","CZK"
"374 - Pohledávky z nájmu a pachtu / 租赁和特许权的应收账款 / Receivables from Leases and Rents","37 - Jiné pohledávky a závazky / 其他应收账款和负债 / Other Receivables and Liabilities","374","","0","","Asset","CZK"
"375 - Pohledávky z vydaných dluhopisů / 发行债券应收款项 / Claims from Issued Bonds","37 - Jiné pohledávky a závazky / 其他应收账款和负债 / Other Receivables and Liabilities","375","","0","","Asset","CZK"
"376 - Nakoupené opce / 购入期权 / Purchased Options","37 - Jiné pohledávky a závazky / 其他应收账款和负债 / Other Receivables and Liabilities","376","","0","","Asset","CZK"
"377 - Prodané opce / 售出期权 / Sold Options","37 - Jiné pohledávky a závazky / 其他应收账款和负债 / Other Receivables and Liabilities","377","","0","","Liability","CZK"
"378 - Jiné pohledávky / 其他应收账款 / Other Receivables","37 - Jiné pohledávky a závazky / 其他应收账款和负债 / Other Receivables and Liabilities","378","","0","","Asset","CZK"
"379 - Jiné závazky / 其他负债 / Other Liabilities","37 - Jiné pohledávky a závazky / 其他应收账款和负债 / Other Receivables and Liabilities","379","","0","","Liability","CZK"
"38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户 / Transitional Accounts for Assets and Liabilities","3 - Zúčtovací vztahy / 结算关系 / Settlement Relationships","","","1","","Liability","CZK"
"381 - Náklady příštích období / 预付费用 / Prepaid Expenses","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户 / Transitional Accounts for Assets and Liabilities","381","","0","","Asset","CZK"
"382 - Komplexní náklady příštích období / 未来期间的综合成本 / Deferred Charges","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户 / Transitional Accounts for Assets and Liabilities","382","","0","","Asset","CZK"
"383 - Výdaje příštích období / 未来期间支出 / Expenditures for Future Periods","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户 / Transitional Accounts for Assets and Liabilities","383","","0","","Liability","CZK"
"384 - Výnosy příštích období / 未来期间收入 / Revenues for Future Periods","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户 / Transitional Accounts for Assets and Liabilities","384","","0","","Liability","CZK"
"385 - Příjmy příštích období / 递延收入 / Unearned Revenue","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户 / Transitional Accounts for Assets and Liabilities","385","","0","","Asset","CZK"
"388 - Dohadné účty aktivní / 或有账户（主动） / Contingent Accounts (Active}","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户 / Transitional Accounts for Assets and Liabilities","388","","0","","Asset","CZK"
"389 - Dohadné účty pasivní / 预计负债账户（资产负债表的负债方） / Provisional Accounts (Passive Side of the Balance Sheet}","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户 / Transitional Accounts for Assets and Liabilities","389","","0","","Liability","CZK"
"39 - Opravná položka k zúčtovacím vztahům a vnitřní zúčtování / 结算关系和内部结算的调整项目 / Allowance for Settlements","3 - Zúčtovací vztahy / 结算关系 / Settlement Relationships","","","1","","Liability","CZK"
"391 - Opravná položka k pohledávkám / 应收账款的调整项目 / Allowance for Receivables","39 - Opravná položka k zúčtovacím vztahům a vnitřní zúčtování / 结算关系和内部结算的调整项目 / Allowance for Settlements","391","","0","","Asset","CZK"
"395 - Vnitřní zúčtování / 内部结算 / Internal Settlements","39 - Opravná položka k zúčtovacím vztahům a vnitřní zúčtování / 结算关系和内部结算的调整项目 / Allowance for Settlements","395","","0","","Asset","CZK"
"398 - Spojovací účet při společnosti / 公司间连接账户 / Intercompany Connecting Account","39 - Opravná položka k zúčtovacím vztahům a vnitřní zúčtování / 结算关系和内部结算的调整项目 / Allowance for Settlements","398","","0","","Asset","CZK"
"4 - Kapitálové účty a dlouhodobé závazky / 资本账户和长期负债 / Capital Accounts and Long-term Liabilities","Equity - Vlastní kapitál","","","1","","Equity","CZK"
"41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金 / Share Capital and Capital Reserves","4 - Kapitálové účty a dlouhodobé závazky / 资本账户和长期负债 / Capital Accounts and Long-term Liabilities","","","1","","Equity","CZK"
"411 - Základní kapitál / 注册资本 / Share Capital","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金 / Share Capital and Capital Reserves","411","","0","Equity","Equity","CZK"
"412 - Ážio / 溢价 / Premium","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金 / Share Capital and Capital Reserves","412","","0","Equity","Equity","CZK"
"413 - Ostatní kapitálové fondy / 其他资本基金 / Other Capital Funds","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金 / Share Capital and Capital Reserves","413","","0","Equity","Equity","CZK"
"414 - Oceňovací rozdíly z přecenění majetku a závazků / 资产和负债重估差异 / Revaluation Differences on Assets and Liabilities","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金 / Share Capital and Capital Reserves","414","","0","","Equity","CZK"
"416 - Rozdíly z ocenění při přeměnách obchodních korporací / 企业转换时的评估差异 / Differences from Revaluation in Business Transformations","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金 / Share Capital and Capital Reserves","416","","0","","Equity","CZK"
"417 - Rozdíly z přeměn obchodních korporací / 企业转换差异 / Differences from Business Transformations","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金 / Share Capital and Capital Reserves","417","","0","","Equity","CZK"
"418 - Oceňovací rozdíly z přecenění při přeměnách obchodních korporací / 企业转换时的重估差异 / RevalBusTrans","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金 / Share Capital and Capital Reserves","418","","0","","Equity","CZK"
"419 - Změny základního kapitálu / 注册资本变动 / Changes in Share Capital","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金 / Share Capital and Capital Reserves","419","","0","","Equity","CZK"
"42 - Fondy ze zisku a převedené výsledky hospodaření / 利润基金和转移的经营成果 / Profit Funds and Transferred Operating Results","4 - Kapitálové účty a dlouhodobé závazky / 资本账户和长期负债 / Capital Accounts and Long-term Liabilities","","","1","","Equity","CZK"
"421 - Ostatní rezervní fondy / 其他准备金基金 / Other Reserve Funds","42 - Fondy ze zisku a převedené výsledky hospodaření / 利润基金和转移的经营成果 / Profit Funds and Transferred Operating Results","421","","0","","Equity","CZK"
"422 - Nedělitelný fond / 不可分割基金 / Indivisible Fund","42 - Fondy ze zisku a převedené výsledky hospodaření / 利润基金和转移的经营成果 / Profit Funds and Transferred Operating Results","422","","0","","Equity","CZK"
"423 - Statutární fondy / 法定基金 / Statutory Funds","42 - Fondy ze zisku a převedené výsledky hospodaření / 利润基金和转移的经营成果 / Profit Funds and Transferred Operating Results","423","","0","","Equity","CZK"
"426 - Jiný výsledek hospodaření minulých let / 以前年度其他经营成果 / Other Results of Previous Years' Operations","42 - Fondy ze zisku a převedené výsledky hospodaření / 利润基金和转移的经营成果 / Profit Funds and Transferred Operating Results","426","","0","","Equity","CZK"
"427 - Ostatní fondy / 其他基金 / Other Funds","42 - Fondy ze zisku a převedené výsledky hospodaření / 利润基金和转移的经营成果 / Profit Funds and Transferred Operating Results","427","","0","","Equity","CZK"
"428 - Nerozdělený zisk minulých let / 以前年度未分配利润 / Undistributed Profit of Previous Years","42 - Fondy ze zisku a převedené výsledky hospodaření / 利润基金和转移的经营成果 / Profit Funds and Transferred Operating Results","428","","0","","Equity","CZK"
"429 - Neuhrazená ztráta minulých let / 以前年度未弥补亏损 / Uncompensated Loss of Previous Years","42 - Fondy ze zisku a převedené výsledky hospodaření / 利润基金和转移的经营成果 / Profit Funds and Transferred Operating Results","429","","0","","Equity","CZK"
"43 - Výsledek hospodaření / 经营成果 / Operating Result","4 - Kapitálové účty a dlouhodobé závazky / 资本账户和长期负债 / Capital Accounts and Long-term Liabilities","","","1","","Equity","CZK"
"431 - Výsledek hospodaření ve schvalovacím řízení / 审批过程中的经营成果 / Operating Result in the Approval Process","43 - Výsledek hospodaření / 经营成果 / Operating Result","431","","0","","Equity","CZK"
"432 - Rozhodnuto o zálohové výplatě podílu na zisku / 决定预付利润分配 / Decided on Advance Payment of Share of Profit","43 - Výsledek hospodaření / 经营成果 / Operating Result","432","","0","","Equity","CZK"
"45 - Rezervy / 预计负债 / Provisions","4 - Kapitálové účty a dlouhodobé závazky / 资本账户和长期负债 / Capital Accounts and Long-term Liabilities","","","1","","Liability","CZK"
"451 - Rezervy podle zvláštních právních předpisů / 根据特殊法律规定设立的准备金 / Provisions According to Special Legal Regulations","45 - Rezervy / 预计负债 / Provisions","451","","0","","Liability","CZK"
"453 - Rezerva na daň z příjmů / 所得税准备金 / Provision for Income Tax","45 - Rezervy / 预计负债 / Provisions","453","","0","","Liability","CZK"
"459 - Ostatní rezervy / 其他准备金 / Other Provisions","45 - Rezervy / 预计负债 / Provisions","459","","0","","Liability","CZK"
"46 - Dlouhodobé závazky k úvěrovým institucím / 对信贷机构的长期负债 / Long-term Liabilities to Credit Institutions","4 - Kapitálové účty a dlouhodobé závazky / 资本账户和长期负债 / Capital Accounts and Long-term Liabilities","","","1","","Liability","CZK"
"461 - Závazky k úvěrovým institucím / 对信贷机构的负债 / Liabilities to Credit Institutions","46 - Dlouhodobé závazky k úvěrovým institucím / 对信贷机构的长期负债 / Long-term Liabilities to Credit Institutions","461","","0","","Liability","CZK"
"47 - Dlouhodobé závazky / 长期负债 / Long-term Liabilities","4 - Kapitálové účty a dlouhodobé závazky / 资本账户和长期负债 / Capital Accounts and Long-term Liabilities","","","1","","Liability","CZK"
"471 - Dlouhodobé závazky – ovládaná nebo ovládající osoba / 对受控制或控制方的长期负债 / Long-term Liabilities to Related Parties","47 - Dlouhodobé závazky / 长期负债 / Long-term Liabilities","471","","0","","Liability","CZK"
"472 - Dlouhodobé závazky – podstatný vliv / 对有重大影响方的长期负债 / Long-term Liabilities to Significant Influence Parties","47 - Dlouhodobé závazky / 长期负债 / Long-term Liabilities","472","","0","","Liability","CZK"
"473 - Vydané dluhopisy / 发行的债券 / Issued Bonds","47 - Dlouhodobé závazky / 长期负债 / Long-term Liabilities","473","","0","","Liability","CZK"
"474 - Závazky z nájmu a pachtu / 租赁和特许权的负债 / Lease and Rental Liabilities","47 - Dlouhodobé závazky / 长期负债 / Long-term Liabilities","474","","0","","Liability","CZK"
"475 - Dlouhodobé přijaté zálohy / 长期预收款 / Long-term Received Advances","47 - Dlouhodobé závazky / 长期负债 / Long-term Liabilities","475","","0","","Liability","CZK"
"478 - Dlouhodobé směnky k úhradě / 长期应付票据 / Long-term Bills Payable","47 - Dlouhodobé závazky / 长期负债 / Long-term Liabilities","478","","0","","Liability","CZK"
"479 - Jiné dlouhodobé závazky / 其他长期负债 / Other Long-term Liabilities","47 - Dlouhodobé závazky / 长期负债 / Long-term Liabilities","479","","0","","Liability","CZK"
"48 - Odložený daňový závazek a pohledávka / 递延税项负债和应收账款 / Deferred Tax Liability and Receivable","4 - Kapitálové účty a dlouhodobé závazky / 资本账户和长期负债 / Capital Accounts and Long-term Liabilities","","","1","","Liability","CZK"
"481 - Odložený daňový závazek a pohledávka / 递延税项负债和应收账款 / Deferred Tax Liability and Receivable","48 - Odložený daňový závazek a pohledávka / 递延税项负债和应收账款 / Deferred Tax Liability and Receivable","481","","0","","Liability","CZK"
"49 - Individuální podnikatel / 个体经营者 / Sole Proprietor","4 - Kapitálové účty a dlouhodobé závazky / 资本账户和长期负债 / Capital Accounts and Long-term Liabilities","","","1","","Equity","CZK"
"491 - Účet individuálního podnikatele / 个体经营者账户 / Sole Proprietor's Account","49 - Individuální podnikatel / 个体经营者 / Sole Proprietor","491","","0","","Equity","CZK"
"5 - Náklady / 费用 / Expenses","Expenses - Náklady","","","1","","Expense","CZK"
"50 - Spotřebované nákupy / 消耗的采购 / Purchases Consumed","5 - Náklady / 费用 / Expenses","","","1","","Expense","CZK"
"501 - Spotřeba materiálu / 材料消耗 / Material Consumption","50 - Spotřebované nákupy / 消耗的采购 / Purchases Consumed","501","","0","Expense Account","Expense","CZK"
"502 - Spotřeba energie / 能源消耗 / Energy Consumption","50 - Spotřebované nákupy / 消耗的采购 / Purchases Consumed","502","","0","Expense Account","Expense","CZK"
"503 - Spotřeba ostatních neskladovatelných dodávek / 其他非库存供应品的消耗 / Consumption of Other Non-Stock Supplies","50 - Spotřebované nákupy / 消耗的采购 / Purchases Consumed","503","","0","Expense Account","Expense","CZK"
"504 - Prodané zboží / 已售商品成本 / Cost of Goods Sold","50 - Spotřebované nákupy / 消耗的采购 / Purchases Consumed","504","","0","Cost of Goods Sold","Expense","CZK"
"51 - Služby / 服务 / Services","5 - Náklady / 费用 / Expenses","","","1","","Expense","CZK"
"511 - Opravy a udržování / 修理和维护 / Repairs and Maintenance","51 - Služby / 服务 / Services","511","","0","Expense Account","Expense","CZK"
"512 - Cestovné / 差旅费 / Travel Expenses","51 - Služby / 服务 / Services","512","","0","Expense Account","Expense","CZK"
"513 - Náklady na reprezentaci / 代表费用 / Representation Expenses","51 - Služby / 服务 / Services","513","","0","Expense Account","Expense","CZK"
"518 - Ostatní služby / 其他服务 / Other Services","51 - Služby / 服务 / Services","518","","0","Expense Account","Expense","CZK"
"52 - Osobní náklady / 个人费用 / Personal Expenses","5 - Náklady / 费用 / Expenses","","","1","","Expense","CZK"
"521 - Mzdové náklady / 工资和薪金 / Wages and Salaries","52 - Osobní náklady / 个人费用 / Personal Expenses","521","","0","Expense Account","Expense","CZK"
"522 - Příjmy společníků obchodní korporace ze závislé činnosti / 商业公司合伙人从受雇活动中获得的收入 / Income from Dep. Act. of Shareholders","52 - Osobní náklady / 个人费用 / Personal Expenses","522","","0","Expense Account","Expense","CZK"
"523 - Odměny členům orgánů obchodních korporací / 商业公司机关成员的报酬 / Remun. to Gov. Bodies","52 - Osobní náklady / 个人费用 / Personal Expenses","523","","0","Expense Account","Expense","CZK"
"524 - Zákonné sociální a zdravotní pojištění / 法定社会保险和健康保险 / Statutory Social and Health Insurance","52 - Osobní náklady / 个人费用 / Personal Expenses","524","","0","Expense Account","Expense","CZK"
"525 - Ostatní sociální a zdravotní pojištění / 其他社会保险和健康保险 / Other Social and Health Insurance","52 - Osobní náklady / 个人费用 / Personal Expenses","525","","0","Expense Account","Expense","CZK"
"526 - Sociální náklady individuálního podnikatele / 个体企业家的社会费用 / Social Costs of Individual Entrepreneurs","52 - Osobní náklady / 个人费用 / Personal Expenses","526","","0","Expense Account","Expense","CZK"
"527 - Zákonné sociální náklady / 法定社会费用 / Statutory Social Costs","52 - Osobní náklady / 个人费用 / Personal Expenses","527","","0","Expense Account","Expense","CZK"
"528 - Ostatní sociální náklady / 其他社会费用 / Other Social Costs","52 - Osobní náklady / 个人费用 / Personal Expenses","528","","0","Expense Account","Expense","CZK"
"53 - Daně a poplatky / 税金和费用 / Taxes and Fees","5 - Náklady / 费用 / Expenses","","","1","","Expense","CZK"
"531 - Daň silniční / 道路税 / Road Tax","53 - Daně a poplatky / 税金和费用 / Taxes and Fees","531","","0","Expense Account","Expense","CZK"
"532 - Daň z nemovitých věcí / 不动产税 / Property Tax","53 - Daně a poplatky / 税金和费用 / Taxes and Fees","532","","0","Expense Account","Expense","CZK"
"538 - Ostatní daně a poplatky / 其他税和费用 / Other Taxes and Fees","53 - Daně a poplatky / 税金和费用 / Taxes and Fees","538","","0","Expense Account","Expense","CZK"
"54 - Jiné provozní náklady / 其他经营费用 / Other Operating Expenses","5 - Náklady / 费用 / Expenses","","","1","","Expense","CZK"
"541 - Zůstatková cena prodaného dlouhodobého nehmotného a hmotného majetku / 出售长期无形和有形资产的残值 / Resid Val Sold LT Assets","54 - Jiné provozní náklady / 其他经营费用 / Other Operating Expenses","541","","0","Expense Account","Expense","CZK"
"542 - Prodaný materiál / 销售材料 / Sales of Materials","54 - Jiné provozní náklady / 其他经营费用 / Other Operating Expenses","542","","0","Expense Account","Expense","CZK"
"543 - Poskytnuté dary v provozní oblasti / 经营领域提供的捐赠 / Donations Provided in Operating Area","54 - Jiné provozní náklady / 其他经营费用 / Other Operating Expenses","543","","0","Expense Account","Expense","CZK"
"544 - Smluvní pokuty a úroky z prodlení / 合同罚金和迟延利息 / Contract Penalties and Delay Interest","54 - Jiné provozní náklady / 其他经营费用 / Other Operating Expenses","544","","0","Expense Account","Expense","CZK"
"545 - Ostatní pokuty a penále / 其他罚款和罚金 / Other Fines and Penalties","54 - Jiné provozní náklady / 其他经营费用 / Other Operating Expenses","545","","0","Expense Account","Expense","CZK"
"546 - Odpis pohledávky / 应收账款注销 / Write-off of Receivables","54 - Jiné provozní náklady / 其他经营费用 / Other Operating Expenses","546","","0","Expense Account","Expense","CZK"
"547 - Mimořádné provozní náklady / 非经常性经营费用 / Extraordinary Operating Expenses","54 - Jiné provozní náklady / 其他经营费用 / Other Operating Expenses","547","","0","Expense Account","Expense","CZK"
"548 - Ostatní provozní náklady / 其他经营费用 / Other Operating Expenses","54 - Jiné provozní náklady / 其他经营费用 / Other Operating Expenses","548","","0","Expense Account","Expense","CZK"
"549 - Manka a škody v provozní oblasti / 经营领域的短缺和损失 / Shortages and Damages in Operating Area","54 - Jiné provozní náklady / 其他经营费用 / Other Operating Expenses","549","","0","Expense Account","Expense","CZK"
"55 - Odpisy a opravné položky v provozní oblasti / 经营区域的折旧和减值准备 / Depreciation and Allowances for Impairment in Operating Area","5 - Náklady / 费用 / Expenses","","","1","","Expense","CZK"
"551 - Odpisy dlouhodobého nehmotného a hmotného majetku / 长期无形资产和有形资产的折旧 / Depreciation of Long-term Intangible and Tangible Assets","55 - Odpisy a opravné položky v provozní oblasti / 经营区域的折旧和减值准备 / Depreciation and Allowances for Impairment in Operating Area","551","","0","Depreciation","Expense","CZK"
"552 - Tvorba a zúčtování rezerv podle zvláštních právních předpisů / 根据特别法律规定建立和核算准备金 / Special Provisions","55 - Odpisy a opravné položky v provozní oblasti / 经营区域的折旧和减值准备 / Depreciation and Allowances for Impairment in Operating Area","552","","0","Expense Account","Expense","CZK"
"554 - Tvorba a zúčtování ostatních rezerv / 其他准备金的建立和核算 / Creation and Accounting for Other Provisions","55 - Odpisy a opravné položky v provozní oblasti / 经营区域的折旧和减值准备 / Depreciation and Allowances for Impairment in Operating Area","554","","0","Expense Account","Expense","CZK"
"555 - Tvorba a zúčtování komplexních nákladů příštích období / 未来期间综合费用的建立和核算 / Future Period Complex Costs","55 - Odpisy a opravné položky v provozní oblasti / 经营区域的折旧和减值准备 / Depreciation and Allowances for Impairment in Operating Area","555","","0","Expense Account","Expense","CZK"
"557 - Zúčtování oprávky k oceňovacímu rozdílu k nabytému majetku / 核算收购资产的评估差异减值 / Accumulated Depreciation to Valuation","55 - Odpisy a opravné položky v provozní oblasti / 经营区域的折旧和减值准备 / Depreciation and Allowances for Impairment in Operating Area","557","","0","Expense Account","Expense","CZK"
"558 - Tvorba a zúčtování zákonných opravných položek / 法定减值准备的建立和核算 / Creation and Accounting for Statutory Allowances","55 - Odpisy a opravné položky v provozní oblasti / 经营区域的折旧和减值准备 / Depreciation and Allowances for Impairment in Operating Area","558","","0","Expense Account","Expense","CZK"
"559 - Tvorba a zúčtování opravných položek / 调整项目的形成与结算 / Creation and Settlement of Adjusting Items","55 - Odpisy a opravné položky v provozní oblasti / 经营区域的折旧和减值准备 / Depreciation and Allowances for Impairment in Operating Area","559","","0","Expense Account","Expense","CZK"
"56 - Finanční náklady / 财务费用 / Financial Expenses","5 - Náklady / 费用 / Expenses","","","1","","Expense","CZK"
"561 - Prodané cenné papíry a podíly / 处置金融工具和股权投资 / Disposal of Financial Instruments and Equity Interests","56 - Finanční náklady / 财务费用 / Financial Expenses","561","","0","Expense Account","Expense","CZK"
"562 - Úroky / 利息收入 / Interest Income","56 - Finanční náklady / 财务费用 / Financial Expenses","562","","0","Expense Account","Expense","CZK"
"563 - Kurzové ztráty / 汇兑损失 / Foreign Exchange Losses","56 - Finanční náklady / 财务费用 / Financial Expenses","563","","0","Expense Account","Expense","CZK"
"564 - Náklady z přecenění majetkových cenných papírů k obchodování / 交易性金融资产的估值亏损 / Overvaluation Costs - Trading Instruments","56 - Finanční náklady / 财务费用 / Financial Expenses","564","","0","Expense Account","Expense","CZK"
"565 - Poskytnuté dary ve finanční oblasti / 提供的财务领域捐赠 / Financial Donations Provided","56 - Finanční náklady / 财务费用 / Financial Expenses","565","","0","Expense Account","Expense","CZK"
"566 - Náklady z finančního majetku / 财务资产的费用 / Costs from Financial Assets","56 - Finanční náklady / 财务费用 / Financial Expenses","566","","0","Expense Account","Expense","CZK"
"567 - Náklady z derivátových operací / 衍生工具操作的费用 / Costs from Derivative Operations","56 - Finanční náklady / 财务费用 / Financial Expenses","567","","0","Expense Account","Expense","CZK"
"568 - Ostatní a mimořádné finanční náklady / 其他和非经常性财务费用 / Other and Extraordinary Financial Costs","56 - Finanční náklady / 财务费用 / Financial Expenses","568","","0","Expense Account","Expense","CZK"
"569 - Manka a škody na finančním majetku / 财务资产的短缺和损失 / Shortfalls and Losses on Financial Assets","56 - Finanční náklady / 财务费用 / Financial Expenses","569","","0","Expense Account","Expense","CZK"
"57 - Rezervy a opravné položky ve finanční oblasti / 财务领域的准备金和减值准备 / Provisions and Allowances in Financial Area","5 - Náklady / 费用 / Expenses","","","1","","Expense","CZK"
"574 - Tvorba a zúčtování finančních rezerv / 财务准备金的建立和结算 / Creation and Settlement of Financial Provisions","57 - Rezervy a opravné položky ve finanční oblasti / 财务领域的准备金和减值准备 / Provisions and Allowances in Financial Area","574","","0","Expense Account","Expense","CZK"
"579 - Tvorba a zúčtování opravných položek ve finanční činnosti / 财务活动中的减值准备的建立和结算 / Fin Allow Creation","57 - Rezervy a opravné položky ve finanční oblasti / 财务领域的准备金和减值准备 / Provisions and Allowances in Financial Area","579","","0","Expense Account","Expense","CZK"
"58 - Změna stavu zásob vlastní činnosti a aktivace / 自产存货状态变动及激活 / Change in Inventories of Goods for Own Use and Capitalization","5 - Náklady / 费用 / Expenses","","","1","","Expense","CZK"
"581 - Změna stavu nedokončené výroby / 未完成生产状态变动 / Change in Work in Progress","58 - Změna stavu zásob vlastní činnosti a aktivace / 自产存货状态变动及激活 / Change in Inventories of Goods for Own Use and Capitalization","581","","0","Expense Account","Expense","CZK"
"582 - Změna stavu polotovarů / 半成品状态变动 / Change in Semi-finished Goods","58 - Změna stavu zásob vlastní činnosti a aktivace / 自产存货状态变动及激活 / Change in Inventories of Goods for Own Use and Capitalization","582","","0","Expense Account","Expense","CZK"
"583 - Změna stavu výrobků / 产成品状态变动 / Change in Finished Goods","58 - Změna stavu zásob vlastní činnosti a aktivace / 自产存货状态变动及激活 / Change in Inventories of Goods for Own Use and Capitalization","583","","0","Expense Account","Expense","CZK"
"584 - Změna stavu mladých a ostatních zvířat / 幼畜及其他动物状态变动 / Change in Young and Other Livestock","58 - Změna stavu zásob vlastní činnosti a aktivace / 自产存货状态变动及激活 / Change in Inventories of Goods for Own Use and Capitalization","584","","0","Expense Account","Expense","CZK"
"585 - Aktivace materiálu a zboží / 材料及商品激活 / Capitalization of Materials and Merchandise","58 - Změna stavu zásob vlastní činnosti a aktivace / 自产存货状态变动及激活 / Change in Inventories of Goods for Own Use and Capitalization","585","","0","Expense Account","Expense","CZK"
"586 - Aktivace vnitropodnikových služeb / 内部服务激活 / Capitalization of Intra-group Services","58 - Změna stavu zásob vlastní činnosti a aktivace / 自产存货状态变动及激活 / Change in Inventories of Goods for Own Use and Capitalization","586","","0","Expense Account","Expense","CZK"
"587 - Aktivace dlouhodobého nehmotného majetku / 长期无形资产激活 / Capitalization of Long-term Intangible Assets","58 - Změna stavu zásob vlastní činnosti a aktivace / 自产存货状态变动及激活 / Change in Inventories of Goods for Own Use and Capitalization","587","","0","Expense Account","Expense","CZK"
"588 - Aktivace dlouhodobého hmotného majetku / 长期有形资产的初始确认 / Activation of Long-term Tangible Assets","58 - Změna stavu zásob vlastní činnosti a aktivace / 自产存货状态变动及激活 / Change in Inventories of Goods for Own Use and Capitalization","588","","0","Expense Account","Expense","CZK"
"59 - Daně z příjmů a převodové účty / 所得税和转换账户 / Income Taxes and Conversion Accounts","5 - Náklady / 费用 / Expenses","","","1","","Expense","CZK"
"591 - Daň z příjmů – splatná / 应付所得税 / Income Tax Payable","59 - Daně z příjmů a převodové účty / 所得税和转换账户 / Income Taxes and Conversion Accounts","591","","0","Expense Account","Expense","CZK"
"592 - Daň z příjmů – odložená / 递延所得税 / Deferred Income Tax","59 - Daně z příjmů a převodové účty / 所得税和转换账户 / Income Taxes and Conversion Accounts","592","","0","Expense Account","Expense","CZK"
