"Account Name","Parent Account","Account Number","Parent Account Number","Is Group","Account Type","Root Type","Account Currency"
"Dohadné účty aktivní / Accrued Assets / 应计资产","Přechodné účty aktiv a pasiv / Suspense Accounts for Assets and Liabilities / 资产和负债暂记账户","388","38","0","","Asset","CZK"
"Dohadné účty pasivní / Accrued Liabilities / 应计负债","Liabilities - Závazky","389","","0","Stock Received But Not Billed","Liability","CZK"
"Opravná položka k zúčtovacím vztahům a vnitřní zúčtování / Allowance Clearing / 清算账户及内部清算减值准备","Assets - Aktiva","39","","1","","Asset","CZK"
"Opravná položka k pohledávkám / Allowance for Receivables / 应收账款减值准备","Opravná položka k zúčtovacím vztahům a vnitřní zúčtování / Allowance Clearing / 清算账户及内部清算减值准备","391","39","0","","Asset","CZK"
"Vnitřní zúčtování / Internal Clearing / 内部清算","Opravná položka k zúčtovacím vztahům a vnitřní zúčtování / Allowance Clearing / 清算账户及内部清算减值准备","395","39","0","","Asset","CZK"
"Spojovací účet při společnosti / Intercompany Account / 公司间往来账户","Opravná položka k zúčtovacím vztahům a vnitřní zúčtování / Allowance Clearing / 清算账户及内部清算减值准备","398","39","0","","Asset","CZK"
"Základní kapitál a kapitálové fondy / Share Capital and Capital Funds / 注册资本及资本基金","Equity - Vlastní kapitál","41","","1","","Equity","CZK"
"Základní kapitál / Share Capital / 注册资本","Základní kapitál a kapitálové fondy / Share Capital and Capital Funds / 注册资本及资本基金","411","41","0","Equity","Equity","CZK"
"Ážio / Share Premium / 股本溢价","Základní kapitál a kapitálové fondy / Share Capital and Capital Funds / 注册资本及资本基金","412","41","0","Equity","Equity","CZK"
"Ostatní kapitálové fondy / Other Capital Funds / 其他资本基金","Základní kapitál a kapitálové fondy / Share Capital and Capital Funds / 注册资本及资本基金","413","41","0","Equity","Equity","CZK"
"Oceňovací rozdíly z přecenění majetku a závazků / Revaluation Differences / 资产和负债重估的估值差异","Základní kapitál a kapitálové fondy / Share Capital and Capital Funds / 注册资本及资本基金","414","41","0","","Equity","CZK"
"Rozdíly z ocenění při přeměnách obchodních korporací / Combination Differences / 商业公司合并的估值差异","Základní kapitál a kapitálové fondy / Share Capital and Capital Funds / 注册资本及资本基金","416","41","0","","Equity","CZK"
"Rozdíly z přeměn obchodních korporací / Differences from Business Corporation Transformations / 转换差异","Základní kapitál a kapitálové fondy / Share Capital and Capital Funds / 注册资本及资本基金","417","41","0","","Equity","CZK"
"Oceňovací rozdíly z přecenění při přeměnách obchodních korporací / Revaluation Differences / 重估差异","Základní kapitál a kapitálové fondy / Share Capital and Capital Funds / 注册资本及资本基金","418","41","0","","Equity","CZK"
"Změny základního kapitálu / Changes in Share Capital / 注册资本变更","Základní kapitál a kapitálové fondy / Share Capital and Capital Funds / 注册资本及资本基金","419","41","0","","Equity","CZK"
"Fondy ze zisku a převedené výsledky hospodaření / Profit Funds / 利润基金及结转经营成果","Equity - Vlastní kapitál","42","","1","","Equity","CZK"
"Ostatní rezervní fondy / Other Reserve Funds / 其他准备金","Fondy ze zisku a převedené výsledky hospodaření / Profit Funds / 利润基金及结转经营成果","421","42","0","","Equity","CZK"
"Nedělitelný fond / Indivisible Fund / 不可分割基金","Fondy ze zisku a převedené výsledky hospodaření / Profit Funds / 利润基金及结转经营成果","422","42","0","","Equity","CZK"
"Statutární fondy / Statutory Funds / 法定基金","Fondy ze zisku a převedené výsledky hospodaření / Profit Funds / 利润基金及结转经营成果","423","42","0","","Equity","CZK"
"Jiný výsledek hospodaření minulých let / Other Financial Results of Previous Years / 以前年度其他经营成果","Fondy ze zisku a převedené výsledky hospodaření / Profit Funds / 利润基金及结转经营成果","426","42","0","","Equity","CZK"
"Ostatní fondy / Other Funds / 其他基金","Fondy ze zisku a převedené výsledky hospodaření / Profit Funds / 利润基金及结转经营成果","427","42","0","","Equity","CZK"
"Nerozdělený zisk minulých let / Retained Earnings from Previous Years / 以前年度未分配利润","Fondy ze zisku a převedené výsledky hospodaření / Profit Funds / 利润基金及结转经营成果","428","42","0","","Equity","CZK"
"Neuhrazená ztráta minulých let / Uncovered Loss from Previous Years / 以前年度未弥补亏损","Fondy ze zisku a převedené výsledky hospodaření / Profit Funds / 利润基金及结转经营成果","429","42","0","","Equity","CZK"
"Výsledek hospodaření / Profit or Loss for the Period / 当期损益","Equity - Vlastní kapitál","43","","1","","Equity","CZK"
"Výsledek hospodaření ve schvalovacím řízení / Profit or Loss Pending Approval / 待批准损益","Výsledek hospodaření / Profit or Loss for the Period / 当期损益","431","43","0","","Equity","CZK"
"Rozhodnuto o zálohové výplatě podílu na zisku / Interim Dividend Declared / 已宣布中期股息","Výsledek hospodaření / Profit or Loss for the Period / 当期损益","432","43","0","","Equity","CZK"
"Rezervy / Provisions / 准备金","Liabilities - Závazky","45","","1","","Liability","CZK"
"Rezervy podle zvláštních právních předpisů / Provisions under Special Legal Regulations / 特殊法律规定的准备金","Rezervy / Provisions / 准备金","451","45","0","","Liability","CZK"
"Rezerva na daň z příjmů / Income Tax Provision / 所得税准备金","Rezervy / Provisions / 准备金","453","45","0","","Liability","CZK"
"Ostatní rezervy / Other Provisions / 其他准备金","Rezervy / Provisions / 准备金","459","45","0","","Liability","CZK"
"Dlouhodobé závazky k úvěrovým institucím / Long-term Liabilities to Credit Institutions / 长期信贷机构负债","Liabilities - Závazky","46","","1","","Liability","CZK"
"Závazky k úvěrovým institucím / Liabilities to Credit Institutions / 信贷机构负债","Dlouhodobé závazky k úvěrovým institucím / Long-term Liabilities to Credit Institutions / 长期信贷机构负债","461","46","0","","Liability","CZK"
"Dlouhodobé závazky / Long-term Liabilities / 长期负债","Liabilities - Závazky","47","","1","","Liability","CZK"
"Dlouhodobé závazky – ovládaná nebo ovládající osoba / LT Related Party Liab. / 长期负债 – 受控或控制实体","Dlouhodobé závazky / Long-term Liabilities / 长期负债","471","47","0","","Liability","CZK"
"Dlouhodobé závazky – podstatný vliv / Long-term Liabilities – Significant Influence / 长期负债 – 重大影响","Dlouhodobé závazky / Long-term Liabilities / 长期负债","472","47","0","","Liability","CZK"
"Vydané dluhopisy / Issued Bonds / 应付债券","Dlouhodobé závazky / Long-term Liabilities / 长期负债","473","47","0","","Liability","CZK"
"Závazky z nájmu a pachtu / Lease and Rental Liabilities / 租赁负债","Dlouhodobé závazky / Long-term Liabilities / 长期负债","474","47","0","","Liability","CZK"
"Dlouhodobé přijaté zálohy / Long-term Received Advances / 长期预收款项","Dlouhodobé závazky / Long-term Liabilities / 长期负债","475","47","0","","Liability","CZK"
"Dlouhodobé směnky k úhradě / Long-term Bills Payable / 长期应付票据","Dlouhodobé závazky / Long-term Liabilities / 长期负债","478","47","0","","Liability","CZK"
"Jiné dlouhodobé závazky / Other Long-term Liabilities / 其他长期负债","Dlouhodobé závazky / Long-term Liabilities / 长期负债","479","47","0","","Liability","CZK"
"Odložený daňový závazek a pohledávka / Deferred Tax Liabilities and Receivables / 递延所得税负债和资产","Liabilities - Závazky","48","","1","","Liability","CZK"
"Odložený daňový závazek a pohledávka / Deferred Tax Liabilities and Receivables / 递延所得税负债和资产","Odložený daňový závazek a pohledávka / Deferred Tax Liabilities and Receivables / 递延所得税负债和资产","481","48","0","","Liability","CZK"
"Individuální podnikatel / Sole Proprietor / 个体工商户","Equity - Vlastní kapitál","49","","1","","Equity","CZK"
"Účet individuálního podnikatele / Sole Proprietor Account / 个体工商户账户","Individuální podnikatel / Sole Proprietor / 个体工商户","491","49","0","","Equity","CZK"
"Náklady / Expenses / 费用","Expenses - Náklady","5","","1","","Expense","CZK"
"Spotřebované nákupy / Consumed Purchases / 已消耗采购","Náklady / Expenses / 费用","50","5","1","","Expense","CZK"
"Spotřeba materiálu / Material Consumption / 材料消耗","Spotřebované nákupy / Consumed Purchases / 已消耗采购","501","50","0","Expense Account","Expense","CZK"
"Spotřeba energie / Energy Consumption / 能源消耗","Spotřebované nákupy / Consumed Purchases / 已消耗采购","502","50","0","Expense Account","Expense","CZK"
"Spotřeba ostatních neskladovatelných dodávek / Consumption of Other Non-Storable Supplies / 不可储存供应","Spotřebované nákupy / Consumed Purchases / 已消耗采购","503","50","0","Expense Account","Expense","CZK"
"Prodané zboží / Goods Sold / 已售商品","Spotřebované nákupy / Consumed Purchases / 已消耗采购","504","50","0","Cost of Goods Sold","Expense","CZK"
"Služby / Services / 服务","Náklady / Expenses / 费用","51","5","1","","Expense","CZK"
"Opravy a udržování / Repairs and Maintenance / 维修与维护","Služby / Services / 服务","511","51","0","Expense Account","Expense","CZK"
"Cestovné / Travel Expenses / 差旅费","Služby / Services / 服务","512","51","0","Expense Account","Expense","CZK"
"Náklady na reprezentaci / Representation Expenses / 招待费","Služby / Services / 服务","513","51","0","Expense Account","Expense","CZK"
"Ostatní služby / Other Services / 其他服务","Služby / Services / 服务","518","51","0","Expenses Included In Valuation","Expense","CZK"
"Osobní náklady / Personnel Expenses / 人员费用","Náklady / Expenses / 费用","52","5","1","","Expense","CZK"
"Mzdové náklady / Wage Expenses / 工资费用","Osobní náklady / Personnel Expenses / 人员费用","521","52","0","Expense Account","Expense","CZK"
"Příjmy společníků obchodní korporace ze závislé činnosti / Member Income / 公司成员从属活动收入","Osobní náklady / Personnel Expenses / 人员费用","522","52","0","Expense Account","Expense","CZK"
"Odměny členům orgánů obchodních korporací / Remuneration of Company Board Members / 公司董事会成员报酬","Osobní náklady / Personnel Expenses / 人员费用","523","52","0","Expense Account","Expense","CZK"
"Zákonné sociální a zdravotní pojištění / Statutory Social and Health Insurance / 法定社会保险和医疗保险","Osobní náklady / Personnel Expenses / 人员费用","524","52","0","Expense Account","Expense","CZK"
"Ostatní sociální a zdravotní pojištění / Other Social and Health Insurance / 其他社会保险和医疗保险","Osobní náklady / Personnel Expenses / 人员费用","525","52","0","Expense Account","Expense","CZK"
"Sociální náklady individuálního podnikatele / Social Expenses of Sole Proprietor / 个体经营者社会费用","Osobní náklady / Personnel Expenses / 人员费用","526","52","0","Expense Account","Expense","CZK"
"Zákonné sociální náklady / Statutory Social Expenses / 法定社会费用","Osobní náklady / Personnel Expenses / 人员费用","527","52","0","Expense Account","Expense","CZK"
"Ostatní sociální náklady / Other Social Expenses / 其他社会费用","Osobní náklady / Personnel Expenses / 人员费用","528","52","0","Expense Account","Expense","CZK"
"Daně a poplatky / Taxes and Fees / 税费","Náklady / Expenses / 费用","53","5","1","","Expense","CZK"
"Daň silniční / Road Tax / 道路税","Daně a poplatky / Taxes and Fees / 税费","531","53","0","Expense Account","Expense","CZK"
"Daň z nemovitých věcí / Property Tax / 不动产税","Daně a poplatky / Taxes and Fees / 税费","532","53","0","Expense Account","Expense","CZK"
"Ostatní daně a poplatky / Other Taxes and Fees / 其他税费","Daně a poplatky / Taxes and Fees / 税费","538","53","0","Expense Account","Expense","CZK"
"Jiné provozní náklady / Other Operating Expenses / 其他运营费用","Náklady / Expenses / 费用","54","5","1","","Expense","CZK"
"Zůstatková cena prodaného dlouhodobého nehmotného a hmotného majetku / Residual Value Sold FA","Jiné provozní náklady / Other Operating Expenses / 其他运营费用","541","54","0","Expense Account","Expense","CZK"
"Prodaný materiál / Sold Materials / 已售材料","Jiné provozní náklady / Other Operating Expenses / 其他运营费用","542","54","0","Expense Account","Expense","CZK"
"Poskytnuté dary v provozní oblasti / Donations Provided in Operating Area / 运营领域提供的捐赠","Jiné provozní náklady / Other Operating Expenses / 其他运营费用","543","54","0","Expense Account","Expense","CZK"
"Smluvní pokuty a úroky z prodlení / Contractual Penalties and Default Interest / 合同违约金及滞纳金","Jiné provozní náklady / Other Operating Expenses / 其他运营费用","544","54","0","Expense Account","Expense","CZK"
"Ostatní pokuty a penále / Other Penalties and Fines / 其他罚款及罚金","Jiné provozní náklady / Other Operating Expenses / 其他运营费用","545","54","0","Expense Account","Expense","CZK"
"Odpis pohledávky / Receivables Write-off / 应收账款核销","Jiné provozní náklady / Other Operating Expenses / 其他运营费用","546","54","0","Expense Account","Expense","CZK"
"Mimořádné provozní náklady / Extraordinary Operating Expenses / 非常规运营费用","Jiné provozní náklady / Other Operating Expenses / 其他运营费用","547","54","0","Expense Account","Expense","CZK"
"Ostatní provozní náklady / Other Operating Expenses / 其他运营费用","Jiné provozní náklady / Other Operating Expenses / 其他运营费用","548","54","0","Expense Account","Expense","CZK"
"Manka a škody v provozní oblasti / Shortages and Damages in Operating Area / 运营领域短缺及损坏","Jiné provozní náklady / Other Operating Expenses / 其他运营费用","549","54","0","Stock Adjustment","Expense","CZK"
"Odpisy a opravné položky v provozní oblasti / Depreciation and Allowances in Operating Area / 折旧及减值","Náklady / Expenses / 费用","55","5","1","","Expense","CZK"
"Odpisy dlouhodobého nehmotného a hmotného majetku / LT Asset Depreciation / 长期无形资产及有形资产折旧","Odpisy a opravné položky v provozní oblasti / Depreciation and Allowances in Operating Area / 折旧及减值","551","55","0","Depreciation","Expense","CZK"
"Tvorba a zúčtování rezerv podle zvláštních právních předpisů / Legal Provisions / 特殊法律规定的准备金计提与结算","Odpisy a opravné položky v provozní oblasti / Depreciation and Allowances in Operating Area / 折旧及减值","552","55","0","Expense Account","Expense","CZK"
"Tvorba a zúčtování ostatních rezerv / Creation and Settlement of Other Provisions / 其他准备金计提与结算","Odpisy a opravné položky v provozní oblasti / Depreciation and Allowances in Operating Area / 折旧及减值","554","55","0","Expense Account","Expense","CZK"
"Tvorba a zúčtování komplexních nákladů příštích období / Deferred Costs / 复杂递延费用计提与结算","Odpisy a opravné položky v provozní oblasti / Depreciation and Allowances in Operating Area / 折旧及减值","555","55","0","Expense Account","Expense","CZK"
"Zúčtování oprávky k oceňovacímu rozdílu k nabytému majetku / Acquisition Depreciation / 收购价差累计折旧结算","Odpisy a opravné položky v provozní oblasti / Depreciation and Allowances in Operating Area / 折旧及减值","557","55","0","Expense Account","Expense","CZK"
"Tvorba a zúčtování zákonných opravných položek / Statutory Allowances / 法定减值准备计提与结算","Odpisy a opravné položky v provozní oblasti / Depreciation and Allowances in Operating Area / 折旧及减值","558","55","0","Expense Account","Expense","CZK"
"Tvorba a zúčtování opravných položek / Creation and Settlement of Allowances / 减值准备计提与结算","Odpisy a opravné položky v provozní oblasti / Depreciation and Allowances in Operating Area / 折旧及减值","559","55","0","Expense Account","Expense","CZK"
"Finanční náklady / Financial Expenses / 财务费用","Náklady / Expenses / 费用","56","5","1","","Expense","CZK"
"Prodané cenné papíry a podíly / Sold Securities and Shares / 已售证券及股份","Finanční náklady / Financial Expenses / 财务费用","561","56","0","Expense Account","Expense","CZK"
"Úroky / Interest Expenses / 利息支出","Finanční náklady / Financial Expenses / 财务费用","562","56","0","Expense Account","Expense","CZK"
"Kurzové ztráty / Exchange Rate Losses / 汇兑损失","Finanční náklady / Financial Expenses / 财务费用","563","56","0","Expense Account","Expense","CZK"
"Náklady z přecenění majetkových cenných papírů k obchodování / Trading Sec Reval / 交易性金融资产重估费用","Finanční náklady / Financial Expenses / 财务费用","564","56","0","Expense Account","Expense","CZK"
"Poskytnuté dary ve finanční oblasti / Financial Donations / 财务捐赠","Finanční náklady / Financial Expenses / 财务费用","565","56","0","Expense Account","Expense","CZK"
"Náklady z finančního majetku / Financial Asset Expenses / 金融资产费用","Finanční náklady / Financial Expenses / 财务费用","566","56","0","Expense Account","Expense","CZK"
"Náklady z derivátových operací / Derivative Transaction Expenses / 衍生工具交易费用","Finanční náklady / Financial Expenses / 财务费用","567","56","0","Expense Account","Expense","CZK"
"Ostatní a mimořádné finanční náklady / Other and extraordinary financial expenses / 其他及非常财务费用","Finanční náklady / Financial Expenses / 财务费用","568","56","0","Expense Account","Expense","CZK"
"Manka a škody na finančním majetku / Shortages and damages on financial assets / 金融资产短缺及损坏","Finanční náklady / Financial Expenses / 财务费用","569","56","0","Expense Account","Expense","CZK"
"Rezervy a opravné položky ve finanční oblasti / Provisions and allowances in financial area / 金融准备","Náklady / Expenses / 费用","57","5","1","","Expense","CZK"
"Tvorba a zúčtování finančních rezerv / Creation and settlement of financial provisions / 金融准备金的创建与结算","Rezervy a opravné položky ve finanční oblasti / Provisions and allowances in financial area / 金融准备","574","57","0","Expense Account","Expense","CZK"
"Tvorba a zúčtování opravných položek ve finanční činnosti / Impairment All. / 金融活动中减值准备的创建与结算","Rezervy a opravné položky ve finanční oblasti / Provisions and allowances in financial area / 金融准备","579","57","0","Expense Account","Expense","CZK"
"Změna stavu zásob vlastní činnosti a aktivace / Inventory Change / 自有活动库存及激活变动","Náklady / Expenses / 费用","58","5","1","","Expense","CZK"
"Změna stavu nedokončené výroby / Change in work in progress / 在制品变动","Změna stavu zásob vlastní činnosti a aktivace / Inventory Change / 自有活动库存及激活变动","581","58","0","Expense Account","Expense","CZK"
"Změna stavu polotovarů / Change in semi-finished goods / 半成品变动","Změna stavu zásob vlastní činnosti a aktivace / Inventory Change / 自有活动库存及激活变动","582","58","0","Expense Account","Expense","CZK"
"Změna stavu výrobků / Change in Inventory of Finished Goods / 产成品存货变动","Změna stavu zásob vlastní činnosti a aktivace / Inventory Change / 自有活动库存及激活变动","583","58","0","Expense Account","Expense","CZK"
"Změna stavu mladých a ostatních zvířat / Change in Inventory of Young and Other Animals / 动物存货变动","Změna stavu zásob vlastní činnosti a aktivace / Inventory Change / 自有活动库存及激活变动","584","58","0","Expense Account","Expense","CZK"
"Aktivace materiálu a zboží / Capitalization of Materials and Goods / 材料及商品资本化","Změna stavu zásob vlastní činnosti a aktivace / Inventory Change / 自有活动库存及激活变动","585","58","0","Expense Account","Expense","CZK"
"Aktivace vnitropodnikových služeb / Capitalization of Internal Services / 内部服务资本化","Změna stavu zásob vlastní činnosti a aktivace / Inventory Change / 自有活动库存及激活变动","586","58","0","Expense Account","Expense","CZK"
"Aktivace dlouhodobého nehmotného majetku / Capitalization of Intangible Assets / 无形资产资本化","Změna stavu zásob vlastní činnosti a aktivace / Inventory Change / 自有活动库存及激活变动","587","58","0","Expense Account","Expense","CZK"
"Aktivace dlouhodobého hmotného majetku / Capitalization of Tangible Assets / 有形资产资本化","Změna stavu zásob vlastní činnosti a aktivace / Inventory Change / 自有活动库存及激活变动","588","58","0","Expense Account","Expense","CZK"
"Daně z příjmů a převodové účty / Income Taxes and Transfer Accounts / 所得税及转账账户","Náklady / Expenses / 费用","59","5","1","","Expense","CZK"
"Daň z příjmů – splatná / Income Tax Payable / 应交所得税","Daně z příjmů a převodové účty / Income Taxes and Transfer Accounts / 所得税及转账账户","591","59","0","Expense Account","Expense","CZK"
"Daň z příjmů – odložená / Deferred Income Tax / 递延所得税","Daně z příjmů a převodové účty / Income Taxes and Transfer Accounts / 所得税及转账账户","592","59","0","Expense Account","Expense","CZK"
"Dodatečné odvody daně z příjmů / Additional Income Tax Payments / 附加所得税缴纳","Daně z příjmů a převodové účty / Income Taxes and Transfer Accounts / 所得税及转账账户","595","59","0","Expense Account","Expense","CZK"
"Převod podílu na výsledku hospodaření společníkům / Transfer of Profit Share to Partners / 利润分配","Daně z příjmů a převodové účty / Income Taxes and Transfer Accounts / 所得税及转账账户","596","59","0","Expense Account","Expense","CZK"
"Převod provozních nákladů / Transfer of Operating Expenses / 营业费用结转","Daně z příjmů a převodové účty / Income Taxes and Transfer Accounts / 所得税及转账账户","597","59","0","Expense Account","Expense","CZK"
"Převod finančních nákladů / Transfer of Financial Expenses / 财务费用结转","Daně z příjmů a převodové účty / Income Taxes and Transfer Accounts / 所得税及转账账户","598","59","0","Expense Account","Expense","CZK"
"Změna stavu rezervy na daň z příjmů / Change in Income Tax Provision / 所得税准备金变动","Daně z příjmů a převodové účty / Income Taxes and Transfer Accounts / 所得税及转账账户","599","59","0","Expense Account","Expense","CZK"
"Výnosy / Revenues / 收入","Income - Výnosy","6","","1","","Income","CZK"
"Tržby za vlastní výkony a zboží / Sales of Own Products and Goods / 自产产品及商品销售收入","Výnosy / Revenues / 收入","60","6","1","","Income","CZK"
"Tržby za vlastní výrobky / Revenue from Own Products / 自产产品收入","Tržby za vlastní výkony a zboží / Sales of Own Products and Goods / 自产产品及商品销售收入","601","60","0","Income Account","Income","CZK"
"Tržby z prodeje služeb / Revenue from Services / 服务收入","Tržby za vlastní výkony a zboží / Sales of Own Products and Goods / 自产产品及商品销售收入","602","60","0","Income Account","Income","CZK"
"Tržby za zboží / Revenue from Goods / 商品收入","Tržby za vlastní výkony a zboží / Sales of Own Products and Goods / 自产产品及商品销售收入","604","60","0","Income Account","Income","CZK"
"Jiné provozní výnosy / Other Operating Revenues / 其他营业收入","Výnosy / Revenues / 收入","64","6","1","","Income","CZK"
"Tržby z prodeje dlouhodobého nehmotného a hmotného majetku / LT Assets Sale Revenue / 长期资产销售收入","Jiné provozní výnosy / Other Operating Revenues / 其他营业收入","641","64","0","Income Account","Income","CZK"
"Tržby z prodeje materiálu / Revenue from Sale of Materials / 材料销售收入","Jiné provozní výnosy / Other Operating Revenues / 其他营业收入","642","64","0","Income Account","Income","CZK"
"Přijaté dary v provozní oblasti / Received Donations in Operating Area / 营业领域接受的捐赠","Jiné provozní výnosy / Other Operating Revenues / 其他营业收入","643","64","0","Income Account","Income","CZK"
"Smluvní pokuty a úroky z prodlení / Contractual Penalties and Default Interest / 合同违约金及滞纳金","Jiné provozní výnosy / Other Operating Revenues / 其他营业收入","644","64","0","Income Account","Income","CZK"
"Výnosy z postoupených pohledávek / Income from Assigned Receivables / 转让应收账款收入","Jiné provozní výnosy / Other Operating Revenues / 其他营业收入","645","64","0","Income Account","Income","CZK"
"Výnosy z odepsaných pohledávek / Income from written-off receivables / 已核销应收账款的收入","Jiné provozní výnosy / Other Operating Revenues / 其他营业收入","646","64","0","Income Account","Income","CZK"
"Mimořádné provozní výnosy / Extraordinary operating income / 非常经营收入","Jiné provozní výnosy / Other Operating Revenues / 其他营业收入","647","64","0","Income Account","Income","CZK"
"Ostatní provozní výnosy / Other operating income / 其他经营收入","Jiné provozní výnosy / Other Operating Revenues / 其他营业收入","648","64","0","Income Account","Income","CZK"
"Odpis záporného goodwillu a zúčtování oprávky k oceňovacímu rozdílu k nabytému majetku","Jiné provozní výnosy / Other Operating Revenues / 其他营业收入","649","64","0","Income Account","Income","CZK"
"Finanční výnosy / Financial income / 财务收入","Výnosy / Revenues / 收入","66","6","1","","Income","CZK"
"Tržby z prodeje cenných papírů a podílů / Revenue from sale of securities and shares / 证券及股份销售收入","Finanční výnosy / Financial income / 财务收入","661","66","0","Income Account","Income","CZK"
"Úroky / Interest Expenses / 利息支出","Finanční výnosy / Financial income / 财务收入","662","66","0","Income Account","Income","CZK"
"Kurzové zisky / Exchange rate gains / 汇率收益","Finanční výnosy / Financial income / 财务收入","663","66","0","Income Account","Income","CZK"
"Výnosy z přecenění majetkových cenných papírů k obchodování / Trading sec. revaluation / 交易性证券重估收入","Finanční výnosy / Financial income / 财务收入","664","66","0","Income Account","Income","CZK"
"Výnosy z dlouhodobého finančního majetku / Income from Long-term Financial Assets / 长期金融资产收益","Finanční výnosy / Financial income / 财务收入","665","66","0","Income Account","Income","CZK"
"Výnosy z krátkodobého finančního majetku / Income from Short-term Financial Assets / 短期金融资产收益","Finanční výnosy / Financial income / 财务收入","666","66","0","Income Account","Income","CZK"
"Výnosy z derivátových operací / Income from Derivative Operations / 衍生工具操作收益","Finanční výnosy / Financial income / 财务收入","667","66","0","Income Account","Income","CZK"
"Ostatní finanční a mimořádné výnosy / Other Financial and Extraordinary Income / 其他金融及非常收益","Finanční výnosy / Financial income / 财务收入","668","66","0","Income Account","Income","CZK"
"Přijaté dary ve finanční oblasti / Received Donations in Financial Area / 金融领域受赠收入","Finanční výnosy / Financial income / 财务收入","669","66","0","Income Account","Income","CZK"
"Převodové účty / Transfer Accounts / 转账账户","Výnosy / Revenues / 收入","69","6","1","","Income","CZK"
"Převod provozních výnosů / Transfer of Operating Income / 营业收入转账","Převodové účty / Transfer Accounts / 转账账户","697","69","0","Income Account","Income","CZK"
"Převod finančních výnosů / Transfer of Financial Income / 金融收益转账","Převodové účty / Transfer Accounts / 转账账户","698","69","0","Income Account","Income","CZK"
"Závěrkové a podrozvahové účty / Closing and Off-Balance Sheet Accounts / 结账和表外账户","Equity - Vlastní kapitál","7","","1","","Equity","CZK"
"Účty rozvažné / Balance Sheet Accounts / 资产负债表账户","Závěrkové a podrozvahové účty / Closing and Off-Balance Sheet Accounts / 结账和表外账户","70","7","1","","Equity","CZK"
"Počáteční účet rozvažný / Opening Balance Sheet Account / 期初资产负债表账户","Účty rozvažné / Balance Sheet Accounts / 资产负债表账户","701","70","0","","Equity","CZK"
"Konečný účet rozvažný / Closing Balance Sheet Account / 期末资产负债表账户","Účty rozvažné / Balance Sheet Accounts / 资产负债表账户","702","70","0","","Equity","CZK"
"Účet zisků a ztrát / Profit and Loss Account / 损益账户","Závěrkové a podrozvahové účty / Closing and Off-Balance Sheet Accounts / 结账和表外账户","71","7","1","","Equity","CZK"
"Účet zisků a ztrát / Profit and Loss Account / 损益账户","Účet zisků a ztrát / Profit and Loss Account / 损益账户","710","71","0","","Equity","CZK"
