"Account Name","Parent Account","Account Number","Parent Account Number","Is Group","Account Type","Root Type","Account Currency"
"Závazky k úvěrovým institucím / Liabilities to Credit Institutions","Dlouhodobé závazky k úvěrovým institucím / Long-term Liabilities to Credit Institutions","461","46","0","","Liability","CZK"
"Dlouhodobé závazky / Long-term Liabilities","Liabilities - Závazky","47","","1","","Liability","CZK"
"Dlouhodobé závazky – ovládaná nebo ovládající osoba / Long-term Liabilities to Related Parties","Dlouhodobé závazky / Long-term Liabilities","471","47","0","","Liability","CZK"
"Dlouhodobé závazky – podstatný vliv / Long-term Liabilities to Significant Influence Parties","Dlouhodobé závazky / Long-term Liabilities","472","47","0","","Liability","CZK"
"Vydané dluhopisy / Issued Bonds","Dlouhodobé závazky / Long-term Liabilities","473","47","0","","Liability","CZK"
"Závazky z nájmu a pachtu / Lease and Rental Liabilities","Dlouhodobé závazky / Long-term Liabilities","474","47","0","","Liability","CZK"
"Dlouhodobé přijaté zálohy / Long-term Received Advances","Dlouhodobé závazky / Long-term Liabilities","475","47","0","","Liability","CZK"
"Dlouhodobé směnky k úhradě / Long-term Bills Payable","Dlouhodobé závazky / Long-term Liabilities","478","47","0","","Liability","CZK"
"Jiné dlouhodobé závazky / Other Long-term Liabilities","Dlouhodobé závazky / Long-term Liabilities","479","47","0","","Liability","CZK"
"Odložený daňový závazek a pohledávka / Deferred Tax Liability and Receivable","Liabilities - Závazky","48","","1","","Liability","CZK"
"Odložený daňový závazek a pohledávka / Deferred Tax Liability and Receivable","Odložený daňový závazek a pohledávka / Deferred Tax Liability and Receivable","481","48","0","","Liability","CZK"
"Individuální podnikatel / Sole Proprietor","Equity - Vlastní kapitál","49","","1","","Equity","CZK"
"Účet individuálního podnikatele / Sole Proprietor's Account","Individuální podnikatel / Sole Proprietor","491","49","0","","Equity","CZK"
"Náklady / Expenses","Expenses - Náklady","5","","1","","Expense","CZK"
"Spotřebované nákupy / Purchases Consumed","Náklady / Expenses","50","5","1","","Expense","CZK"
"Spotřeba materiálu / Material Consumption","Spotřebované nákupy / Purchases Consumed","501","50","0","Expense Account","Expense","CZK"
"Spotřeba energie / Energy Consumption","Spotřebované nákupy / Purchases Consumed","502","50","0","Expense Account","Expense","CZK"
"Spotřeba ostatních neskladovatelných dodávek / Consumption of Other Non-Stock Supplies","Spotřebované nákupy / Purchases Consumed","503","50","0","Expense Account","Expense","CZK"
"Prodané zboží / Cost of Goods Sold","Spotřebované nákupy / Purchases Consumed","504","50","0","Cost of Goods Sold","Expense","CZK"
"Služby / Services","Náklady / Expenses","51","5","1","","Expense","CZK"
"Opravy a udržování / Repairs and Maintenance","Služby / Services","511","51","0","Expense Account","Expense","CZK"
"Cestovné / Travel Expenses","Služby / Services","512","51","0","Expense Account","Expense","CZK"
"Náklady na reprezentaci / Representation Expenses","Služby / Services","513","51","0","Expense Account","Expense","CZK"
"Ostatní služby / Other Services","Služby / Services","518","51","0","Expenses Included In Valuation","Expense","CZK"
"Osobní náklady / Personal Expenses","Náklady / Expenses","52","5","1","","Expense","CZK"
"Mzdové náklady / Wages and Salaries","Osobní náklady / Personal Expenses","521","52","0","Expense Account","Expense","CZK"
"Příjmy společníků obchodní korporace ze závislé činnosti / Income from Dep. Act. of Shareholders","Osobní náklady / Personal Expenses","522","52","0","Expense Account","Expense","CZK"
"Odměny členům orgánů obchodních korporací / Remun. to Gov. Bodies","Osobní náklady / Personal Expenses","523","52","0","Expense Account","Expense","CZK"
"Zákonné sociální a zdravotní pojištění / Statutory Social and Health Insurance","Osobní náklady / Personal Expenses","524","52","0","Expense Account","Expense","CZK"
"Ostatní sociální a zdravotní pojištění / Other Social and Health Insurance","Osobní náklady / Personal Expenses","525","52","0","Expense Account","Expense","CZK"
"Sociální náklady individuálního podnikatele / Social Costs of Individual Entrepreneurs","Osobní náklady / Personal Expenses","526","52","0","Expense Account","Expense","CZK"
"Zákonné sociální náklady / Statutory Social Costs","Osobní náklady / Personal Expenses","527","52","0","Expense Account","Expense","CZK"
"Ostatní sociální náklady / Other Social Costs","Osobní náklady / Personal Expenses","528","52","0","Expense Account","Expense","CZK"
"Daně a poplatky / Taxes and Fees","Náklady / Expenses","53","5","1","","Expense","CZK"
"Daň silniční / Road Tax","Daně a poplatky / Taxes and Fees","531","53","0","Expense Account","Expense","CZK"
"Daň z nemovitých věcí / Property Tax","Daně a poplatky / Taxes and Fees","532","53","0","Expense Account","Expense","CZK"
"Ostatní daně a poplatky / Other Taxes and Fees","Daně a poplatky / Taxes and Fees","538","53","0","Expense Account","Expense","CZK"
"Jiné provozní náklady / Other Operating Expenses","Náklady / Expenses","54","5","1","","Expense","CZK"
"Zůstatková cena prodaného dlouhodobého nehmotného a hmotného majetku / Resid Val Sold LT Assets","Jiné provozní náklady / Other Operating Expenses","541","54","0","Expense Account","Expense","CZK"
"Prodaný materiál / Sales of Materials","Jiné provozní náklady / Other Operating Expenses","542","54","0","Expense Account","Expense","CZK"
"Poskytnuté dary v provozní oblasti / Donations Provided in Operating Area","Jiné provozní náklady / Other Operating Expenses","543","54","0","Expense Account","Expense","CZK"
"Smluvní pokuty a úroky z prodlení / Contract Penalties and Delay Interest","Jiné provozní náklady / Other Operating Expenses","544","54","0","Expense Account","Expense","CZK"
"Ostatní pokuty a penále / Other Fines and Penalties","Jiné provozní náklady / Other Operating Expenses","545","54","0","Expense Account","Expense","CZK"
"Odpis pohledávky / Write-off of Receivables","Jiné provozní náklady / Other Operating Expenses","546","54","0","Expense Account","Expense","CZK"
"Mimořádné provozní náklady / Extraordinary Operating Expenses","Jiné provozní náklady / Other Operating Expenses","547","54","0","Expense Account","Expense","CZK"
"Ostatní provozní náklady / Other Operating Expenses","Jiné provozní náklady / Other Operating Expenses","548","54","0","Expense Account","Expense","CZK"
"Manka a škody v provozní oblasti / Shortages and Damages in Operating Area","Jiné provozní náklady / Other Operating Expenses","549","54","0","Stock Adjustment","Expense","CZK"
"Odpisy a opravné položky v provozní oblasti / Depreciation & Impairment","Náklady / Expenses","55","5","1","","Expense","CZK"
"Odpisy dlouhodobého nehmotného a hmotného majetku / Long-term Asset Depreciation","Odpisy a opravné položky v provozní oblasti / Depreciation & Impairment","551","55","0","Depreciation","Expense","CZK"
"Tvorba a zúčtování rezerv podle zvláštních právních předpisů / Special Provisions","Odpisy a opravné položky v provozní oblasti / Depreciation & Impairment","552","55","0","Expense Account","Expense","CZK"
"Tvorba a zúčtování ostatních rezerv / Creation and Accounting for Other Provisions","Odpisy a opravné položky v provozní oblasti / Depreciation & Impairment","554","55","0","Expense Account","Expense","CZK"
"Tvorba a zúčtování komplexních nákladů příštích období / Future Period Complex Costs","Odpisy a opravné položky v provozní oblasti / Depreciation & Impairment","555","55","0","Expense Account","Expense","CZK"
"Zúčtování oprávky k oceňovacímu rozdílu k nabytému majetku / Accumulated Depreciation to Valuation","Odpisy a opravné položky v provozní oblasti / Depreciation & Impairment","557","55","0","Expense Account","Expense","CZK"
"Tvorba a zúčtování zákonných opravných položek / Creation and Accounting for Statutory Allowances","Odpisy a opravné položky v provozní oblasti / Depreciation & Impairment","558","55","0","Expense Account","Expense","CZK"
"Tvorba a zúčtování opravných položek / Creation and Settlement of Adjusting Items","Odpisy a opravné položky v provozní oblasti / Depreciation & Impairment","559","55","0","Expense Account","Expense","CZK"
"Finanční náklady / Financial Expenses","Náklady / Expenses","56","5","1","","Expense","CZK"
"Prodané cenné papíry a podíly / Disposal of Financial Instruments and Equity Interests","Finanční náklady / Financial Expenses","561","56","0","Expense Account","Expense","CZK"
"Úroky / Interest Income","Finanční náklady / Financial Expenses","562","56","0","Expense Account","Expense","CZK"
"Kurzové ztráty / Foreign Exchange Losses","Finanční náklady / Financial Expenses","563","56","0","Expense Account","Expense","CZK"
"Náklady z přecenění majetkových cenných papírů k obchodování","Finanční náklady / Financial Expenses","564","56","0","Expense Account","Expense","CZK"
"Poskytnuté dary ve finanční oblasti / Financial Donations Provided","Finanční náklady / Financial Expenses","565","56","0","Expense Account","Expense","CZK"
"Náklady z finančního majetku / Costs from Financial Assets","Finanční náklady / Financial Expenses","566","56","0","Expense Account","Expense","CZK"
"Náklady z derivátových operací / Costs from Derivative Operations","Finanční náklady / Financial Expenses","567","56","0","Expense Account","Expense","CZK"
"Ostatní a mimořádné finanční náklady / Other and Extraordinary Financial Costs","Finanční náklady / Financial Expenses","568","56","0","Expense Account","Expense","CZK"
"Manka a škody na finančním majetku / Shortfalls and Losses on Financial Assets","Finanční náklady / Financial Expenses","569","56","0","Expense Account","Expense","CZK"
"Rezervy a opravné položky ve finanční oblasti / Provisions and Allowances in Financial Area","Náklady / Expenses","57","5","1","","Expense","CZK"
"Tvorba a zúčtování finančních rezerv / Creation and Settlement of Financial Provisions","Rezervy a opravné položky ve finanční oblasti / Provisions and Allowances in Financial Area","574","57","0","Expense Account","Expense","CZK"
"Tvorba a zúčtování opravných položek ve finanční činnosti / Fin Allow Creation","Rezervy a opravné položky ve finanční oblasti / Provisions and Allowances in Financial Area","579","57","0","Expense Account","Expense","CZK"
"Změna stavu zásob vlastní činnosti a aktivace / Chg Inv Own Use & Cap","Náklady / Expenses","58","5","1","","Expense","CZK"
"Změna stavu nedokončené výroby / Change in Work in Progress","Změna stavu zásob vlastní činnosti a aktivace / Chg Inv Own Use & Cap","581","58","0","Expense Account","Expense","CZK"
"Změna stavu polotovarů / Change in Semi-finished Goods","Změna stavu zásob vlastní činnosti a aktivace / Chg Inv Own Use & Cap","582","58","0","Expense Account","Expense","CZK"
"Změna stavu výrobků / Change in Finished Goods","Změna stavu zásob vlastní činnosti a aktivace / Chg Inv Own Use & Cap","583","58","0","Expense Account","Expense","CZK"
"Změna stavu mladých a ostatních zvířat / Change in Young and Other Livestock","Změna stavu zásob vlastní činnosti a aktivace / Chg Inv Own Use & Cap","584","58","0","Expense Account","Expense","CZK"
"Aktivace materiálu a zboží / Capitalization of Materials and Merchandise","Změna stavu zásob vlastní činnosti a aktivace / Chg Inv Own Use & Cap","585","58","0","Expense Account","Expense","CZK"
"Aktivace vnitropodnikových služeb / Capitalization of Intra-group Services","Změna stavu zásob vlastní činnosti a aktivace / Chg Inv Own Use & Cap","586","58","0","Expense Account","Expense","CZK"
"Aktivace dlouhodobého nehmotného majetku / Capitalization of Long-term Intangible Assets","Změna stavu zásob vlastní činnosti a aktivace / Chg Inv Own Use & Cap","587","58","0","Expense Account","Expense","CZK"
"Aktivace dlouhodobého hmotného majetku / Activation of Long-term Tangible Assets","Změna stavu zásob vlastní činnosti a aktivace / Chg Inv Own Use & Cap","588","58","0","Expense Account","Expense","CZK"
"Daně z příjmů a převodové účty / Income Taxes and Conversion Accounts","Náklady / Expenses","59","5","1","","Expense","CZK"
"Daň z příjmů – splatná / Income Tax Payable","Daně z příjmů a převodové účty / Income Taxes and Conversion Accounts","591","59","0","Expense Account","Expense","CZK"
"Daň z příjmů – odložená / Deferred Income Tax","Daně z příjmů a převodové účty / Income Taxes and Conversion Accounts","592","59","0","Expense Account","Expense","CZK"
"Dodatečné odvody daně z příjmů / Additional Income Tax Deductions","Daně z příjmů a převodové účty / Income Taxes and Conversion Accounts","595","59","0","Expense Account","Expense","CZK"
"Převod podílu na výsledku hospodaření společníkům / Shareholders' Share Conv","Daně z příjmů a převodové účty / Income Taxes and Conversion Accounts","596","59","0","Expense Account","Expense","CZK"
"Převod provozních nákladů / Conversion of Operating Expenses","Daně z příjmů a převodové účty / Income Taxes and Conversion Accounts","597","59","0","Expense Account","Expense","CZK"
"Převod finančních nákladů / Conversion of Financial Expenses","Daně z příjmů a převodové účty / Income Taxes and Conversion Accounts","598","59","0","Expense Account","Expense","CZK"
"Změna stavu rezervy na daň z příjmů / Change in Status of Provision for Income Tax","Daně z příjmů a převodové účty / Income Taxes and Conversion Accounts","599","59","0","Expense Account","Expense","CZK"
"Výnosy / Revenue","Income - Výnosy","6","","1","","Income","CZK"
"Tržby za vlastní výkony a zboží / Revenue from Own Services and Goods","Výnosy / Revenue","60","6","1","","Income","CZK"
"Tržby za vlastní výrobky / Revenue from Own Products","Tržby za vlastní výkony a zboží / Revenue from Own Services and Goods","601","60","0","Income Account","Income","CZK"
"Tržby z prodeje služeb / Revenue from Sale of Services","Tržby za vlastní výkony a zboží / Revenue from Own Services and Goods","602","60","0","Income Account","Income","CZK"
"Tržby za zboží / Revenue from Goods","Tržby za vlastní výkony a zboží / Revenue from Own Services and Goods","604","60","0","Income Account","Income","CZK"
"Jiné provozní výnosy / Other Operating Revenue","Výnosy / Revenue","64","6","1","","Income","CZK"
"Tržby z prodeje dlouhodobého nehmotného a hmotného majetku / Rev L-T Int&Tang Assets","Jiné provozní výnosy / Other Operating Revenue","641","64","0","Income Account","Income","CZK"
"Tržby z prodeje materiálu / Revenue from Sale of Materials","Jiné provozní výnosy / Other Operating Revenue","642","64","0","Income Account","Income","CZK"
"Přijaté dary v provozní oblasti / Donations Received in Operating Activities","Jiné provozní výnosy / Other Operating Revenue","643","64","0","Income Account","Income","CZK"
"Smluvní pokuty a úroky z prodlení / Contract Penalties and Delay Interest","Jiné provozní výnosy / Other Operating Revenue","644","64","0","Income Account","Income","CZK"
"Výnosy z postoupených pohledávek / Gains from Assigned Receivables","Jiné provozní výnosy / Other Operating Revenue","645","64","0","Income Account","Income","CZK"
"Výnosy z odepsaných pohledávek / Gains from Written-off Receivables","Jiné provozní výnosy / Other Operating Revenue","646","64","0","Income Account","Income","CZK"
"Mimořádné provozní výnosy / Extraordinary Operating Income","Jiné provozní výnosy / Other Operating Revenue","647","64","0","Income Account","Income","CZK"
"Ostatní provozní výnosy / Other Operating Income","Jiné provozní výnosy / Other Operating Revenue","648","64","0","Income Account","Income","CZK"
"Odpis záporného goodwillu a zúčtování oprávky k oceňovacímu rozdílu k nabytému majetku","Jiné provozní výnosy / Other Operating Revenue","649","64","0","Income Account","Income","CZK"
"Finanční výnosy / Financial Income","Výnosy / Revenue","66","6","1","","Income","CZK"
"Tržby z prodeje cenných papírů a podílů / Proceeds from Sale of Financial Instruments and Shares","Finanční výnosy / Financial Income","661","66","0","Income Account","Income","CZK"
"Úroky / Interest Income","Finanční výnosy / Financial Income","662","66","0","Income Account","Income","CZK"
"Kurzové zisky / Foreign Exchange Gains","Finanční výnosy / Financial Income","663","66","0","Income Account","Income","CZK"
"Výnosy z přecenění majetkových cenných papírů k obchodování / Trading Fin Inst Overval Gains","Finanční výnosy / Financial Income","664","66","0","Income Account","Income","CZK"
"Výnosy z dlouhodobého finančního majetku / Income from Long-term Financial Assets","Finanční výnosy / Financial Income","665","66","0","Income Account","Income","CZK"
"Výnosy z krátkodobého finančního majetku / Income from Short-term Financial Assets","Finanční výnosy / Financial Income","666","66","0","Income Account","Income","CZK"
"Výnosy z derivátových operací / Income from Derivative Transactions","Finanční výnosy / Financial Income","667","66","0","Income Account","Income","CZK"
"Ostatní finanční a mimořádné výnosy / Other Financial and Extraordinary Income","Finanční výnosy / Financial Income","668","66","0","Income Account","Income","CZK"
"Přijaté dary ve finanční oblasti / Donations Received in Financial Area","Finanční výnosy / Financial Income","669","66","0","Income Account","Income","CZK"
"Převodové účty / Conversion Accounts","Výnosy / Revenue","69","6","1","","Income","CZK"
"Převod provozních výnosů / Conversion of Operating Income","Převodové účty / Conversion Accounts","697","69","0","Income Account","Income","CZK"
"Převod finančních výnosů / Conversion of Financial Income","Převodové účty / Conversion Accounts","698","69","0","Income Account","Income","CZK"
"Závěrkové a podrozvahové účty / Closing and Sub-ledger Accounts","Equity - Vlastní kapitál","7","","1","","Equity","CZK"
"Účty rozvažné / Provision Accounts","Závěrkové a podrozvahové účty / Closing and Sub-ledger Accounts","70","7","1","","Equity","CZK"
"Počáteční účet rozvažný / Opening Provision Account","Účty rozvažné / Provision Accounts","701","70","0","","Equity","CZK"
"Konečný účet rozvažný / Closing Provision Account","Účty rozvažné / Provision Accounts","702","70","0","","Equity","CZK"
"Účet zisků a ztrát / Income Statement","Závěrkové a podrozvahové účty / Closing and Sub-ledger Accounts","71","7","1","","Equity","CZK"
"Účet zisků a ztrát / Income Statement","Účet zisků a ztrát / Income Statement","710","71","0","","Equity","CZK"
