"Account Name","Parent Account","Account Number","Parent Account Number","Is Group","Account Type","Root Type","Account Currency"
"A.II.8. - Nedokončený dlouhodobý hmotný majetek / Incomplete Long-Term Tangible Assets / 未完成长期有形资产","A.II. - Dlouhodobý hmotný majetek / Long-term Tangible Assets / 长期有形资产","","","1","","Asset","CZK"
"042 - Nedokončený dlouhodobý hmotný majetek / Incomplete Long-Term Tangible Assets / 未完成长期有形资产","A.II.8. - Nedokončený dlouhodobý hmotný majetek / Incomplete Long-Term Tangible Assets / 未完成长期有形资产","042","","0","","Asset","CZK"
"A.II.9. - Poskytnuté zálohy na dlouhodobý hmotný majetek / Advances for Long-term Property, Plant, and Equipment / 长期资产预付款","A.II. - Dlouhodobý hmotný majetek / Long-term Tangible Assets / 长期有形资产","","","1","","Asset","CZK"
"052 - Poskytnuté zálohy na dlouhodobý hmotný majetek / Advances for Long-term Property, Plant, and Equipment / 长期资产预付款","A.II.9. - Poskytnuté zálohy na dlouhodobý hmotný majetek / Advances for Long-term Property, Plant, and Equipment / 长期资产预付款","052","","0","","Asset","CZK"
"A.IV.1. - Poskytnuté návratné finanční výpomoci dlouhodobé / Long-term Recourse Financial Assistance Provided / 提供的长期有追索权财务援助","A.IV. - Dlouhodobé pohledávky / Long-term Receivables / 长期应收款","","","1","","Asset","CZK"
"462 - Poskytnuté návratné finanční výpomoci dlouhodobé / Long-term Recourse Financial Assistance Provided / 提供的长期有追索权财务援助","A.IV.1. - Poskytnuté návratné finanční výpomoci dlouhodobé / Long-term Recourse Financial Assistance Provided / 提供的长期有追索权财务援助","462","","0","","Asset","CZK"
"A.IV.2. - Dlouhodobé pohledávky z postoupených úvěrů / Long-Term Receivables from Assigned Loans / 长期应收已分配贷款","A.IV. - Dlouhodobé pohledávky / Long-term Receivables / 长期应收款","","","1","","Asset","CZK"
"464 - Dlouhodobé pohledávky z postoupených úvěrů / Long-Term Receivables from Assigned Loans / 长期应收已分配贷款","A.IV.2. - Dlouhodobé pohledávky z postoupených úvěrů / Long-Term Receivables from Assigned Loans / 长期应收已分配贷款","464","","0","","Asset","CZK"
"A.IV.3. - Dlouhodobé poskytnuté zálohy / Long-term Advances Provided / 提供的长期预付款","A.IV. - Dlouhodobé pohledávky / Long-term Receivables / 长期应收款","","","1","","Asset","CZK"
"465 - Dlouhodobé poskytnuté zálohy / Long-term Advances Provided / 提供的长期预付款","A.IV.3. - Dlouhodobé poskytnuté zálohy / Long-term Advances Provided / 提供的长期预付款","465","","0","","Asset","CZK"
"A.IV.4. - Dlouhodobé pohledávky z ručení / Long-term Receivables from Guarantees / 长期担保应收款项","A.IV. - Dlouhodobé pohledávky / Long-term Receivables / 长期应收款","","","1","","Asset","CZK"
"466 - Dlouhodobé pohledávky z ručení / Long-term Receivables from Guarantees / 长期担保应收款项","A.IV.4. - Dlouhodobé pohledávky z ručení / Long-term Receivables from Guarantees / 长期担保应收款项","466","","0","","Asset","CZK"
"A.IV.5. - Ostatní dlouhodobé pohledávky / Other Long-Term Receivables / 其他长期应收款","A.IV. - Dlouhodobé pohledávky / Long-term Receivables / 长期应收款","","","1","","Asset","CZK"
"469 - Ostatní dlouhodobé pohledávky / Other Long-Term Receivables / 其他长期应收款","A.IV.5. - Ostatní dlouhodobé pohledávky / Other Long-Term Receivables / 其他长期应收款","469","","0","","Asset","CZK"
"A.IV.6. - Dlouhodobé poskytnuté zálohy na transfery / Long-term Advances for Transfers / 长期转移预付款","A.IV. - Dlouhodobé pohledávky / Long-term Receivables / 长期应收款","","","1","","Asset","CZK"
"471 - Dlouhodobé poskytnuté zálohy na transfery / Long-term Advances for Transfers / 长期转移预付款","A.IV.6. - Dlouhodobé poskytnuté zálohy na transfery / Long-term Advances for Transfers / 长期转移预付款","471","","0","","Asset","CZK"
"A.IV.7. - Dlouhodobé zprostředkování transferů / Long-term Transfer Intermediation / 长期转移中介","A.IV. - Dlouhodobé pohledávky / Long-term Receivables / 长期应收款","","","1","","Asset","CZK"
"475 - Dlouhodobé zprostředkování transferů / Long-term Transfer Intermediation / 长期转移中介","A.IV.7. - Dlouhodobé zprostředkování transferů / Long-term Transfer Intermediation / 长期转移中介","475","","0","","Asset","CZK"
"B.I.10. - Ostatní zásoby / Other Inventories / 其他存货","B.I. - Zásoby / Inventories / 存货","","","1","","Asset","CZK"
"139 - Ostatní zásoby / Other Inventories / 其他存货","B.I.10. - Ostatní zásoby / Other Inventories / 其他存货","139","","0","","Asset","CZK"
"B.II.1. - Odběratelé / Customers / 客户","B.II. - Krátkodobé pohledávky / Short-term Receivables / 短期应收款项","","","1","","Asset","CZK"
"311 - Odběratelé / Customers / 客户","B.II.1. - Odběratelé / Customers / 客户","311","","0","","Asset","CZK"
"B.II.2. - Směnky k inkasu / Bills Receivable / 应收票据","B.II. - Krátkodobé pohledávky / Short-term Receivables / 短期应收款项","","","1","","Asset","CZK"
"312 - Směnky k inkasu / Bills Receivable / 应收票据","B.II.2. - Směnky k inkasu / Bills Receivable / 应收票据","312","","0","","Asset","CZK"
"B.II.3. - Pohledávky za eskontované cenné papíry / Receivables from Discounted Securities / 贴现证券应收款","B.II. - Krátkodobé pohledávky / Short-term Receivables / 短期应收款项","","","1","","Asset","CZK"
"313 - Pohledávky za eskontované cenné papíry / Receivables from Discounted Securities / 贴现证券应收款","B.II.3. - Pohledávky za eskontované cenné papíry / Receivables from Discounted Securities / 贴现证券应收款","313","","0","","Asset","CZK"
"B.II.4. - Krátkodobé poskytnuté zálohy / Short-term Advances Provided / 短期预付款","B.II. - Krátkodobé pohledávky / Short-term Receivables / 短期应收款项","","","1","","Asset","CZK"
"314 - Krátkodobé poskytnuté zálohy / Short-term Advances Provided / 短期预付款","B.II.4. - Krátkodobé poskytnuté zálohy / Short-term Advances Provided / 短期预付款","314","","0","","Asset","CZK"
"B.II.5. - Jiné pohledávky z hlavní činnosti / Other Receivables from Main Activities / 主营业务其他应收款","B.II. - Krátkodobé pohledávky / Short-term Receivables / 短期应收款项","","","1","","Asset","CZK"
"315 - Jiné pohledávky z hlavní činnosti / Other Receivables from Main Activities / 主营业务其他应收款","B.II.5. - Jiné pohledávky z hlavní činnosti / Other Receivables from Main Activities / 主营业务其他应收款","315","","0","","Asset","CZK"
"B.II.6. - Poskytnuté návratné finanční výpomoci krátkodobé / Short-term Reimbursable Financial Assistance / 短期可偿还财务援助","B.II. - Krátkodobé pohledávky / Short-term Receivables / 短期应收款项","","","1","","Asset","CZK"
"316 - Poskytnuté návratné finanční výpomoci krátkodobé / Short-term Reimbursable Financial Assistance / 短期可偿还财务援助","B.II.6. - Poskytnuté návratné finanční výpomoci krátkodobé / Short-term Reimbursable Financial Assistance / 短期可偿还财务援助","316","","0","","Asset","CZK"
"B.II.7. - Krátkodobé pohledávky z postoupených úvěrů / Short-term Receivables from Assigned Loans / 转让贷款的短期应收款项","B.II. - Krátkodobé pohledávky / Short-term Receivables / 短期应收款项","","","1","","Asset","CZK"
"317 - Krátkodobé pohledávky z postoupených úvěrů / Short-term Receivables from Assigned Loans / 转让贷款的短期应收款项","B.II.7. - Krátkodobé pohledávky z postoupených úvěrů / Short-term Receivables from Assigned Loans / 转让贷款的短期应收款项","317","","0","","Asset","CZK"
"B.II.8. - Pohledávky z přerozdělovaných daní / Receivables from Reallocated Taxes / 再分配税款的应收账款","B.II. - Krátkodobé pohledávky / Short-term Receivables / 短期应收款项","","","1","","Asset","CZK"
"319 - Pohledávky z přerozdělovaných daní / Receivables from Reallocated Taxes / 再分配税款的应收账款","B.II.8. - Pohledávky z přerozdělovaných daní / Receivables from Reallocated Taxes / 再分配税款的应收账款","319","","0","","Asset","CZK"
"B.II.9. - Pohledávky za zaměstnanci / Employee Receivables / 员工应收款项","B.II. - Krátkodobé pohledávky / Short-term Receivables / 短期应收款项","","","1","","Asset","CZK"
"335 - Pohledávky za zaměstnanci / Employee Receivables / 员工应收款项","B.II.9. - Pohledávky za zaměstnanci / Employee Receivables / 员工应收款项","335","","0","","Asset","CZK"
"C.II.1. - Fond odměn / Compensation Fund / 薪酬基金","C.II. - Fondy účetní jednotky / Accounting Unit Funds / 会计单位基金","","","1","","Equity","CZK"
"411 - Fond odměn / Compensation Fund / 薪酬基金","C.II.1. - Fond odměn / Compensation Fund / 薪酬基金","411","","0","","Equity","CZK"
"C.II.2. - Fond kulturních a sociálních potřeb / Fund for Cultural and Social Needs / 文化和社会需求基金","C.II. - Fondy účetní jednotky / Accounting Unit Funds / 会计单位基金","","","1","","Equity","CZK"
"412 - Fond kulturních a sociálních potřeb / Fund for Cultural and Social Needs / 文化和社会需求基金","C.II.2. - Fond kulturních a sociálních potřeb / Fund for Cultural and Social Needs / 文化和社会需求基金","412","","0","","Equity","CZK"
"C.II.3. - Rezervní fond tvořený ze zlepšeného výsledku hospodaření / Provision Fund from Improved Operating Results / 经营改善准备金","C.II. - Fondy účetní jednotky / Accounting Unit Funds / 会计单位基金","","","1","","Equity","CZK"
"413 - Rezervní fond tvořený ze zlepšeného výsledku hospodaření / Provision Fund from Improved Operating Results / 经营改善准备金","C.II.3. - Rezervní fond tvořený ze zlepšeného výsledku hospodaření / Provision Fund from Improved Operating Results / 经营改善准备金","413","","0","","Equity","CZK"
"C.II.4. - Rezervní fond z ostatních titulů / Provision Fund from Other Titles / 其他标题的预计负债基金","C.II. - Fondy účetní jednotky / Accounting Unit Funds / 会计单位基金","","","1","","Equity","CZK"
"414 - Rezervní fond z ostatních titulů / Provision Fund from Other Titles / 其他标题的预计负债基金","C.II.4. - Rezervní fond z ostatních titulů / Provision Fund from Other Titles / 其他标题的预计负债基金","414","","0","","Equity","CZK"
"C.II.5. - Fond reprodukce majetku, fond investic / Asset Reproduction Fund, Investment Fund / 资产再生产基金、投资基金","C.II. - Fondy účetní jednotky / Accounting Unit Funds / 会计单位基金","","","1","","Equity","CZK"
"416 - Fond reprodukce majetku, fond investic / Asset Reproduction Fund, Investment Fund / 资产再生产基金、投资基金","C.II.5. - Fond reprodukce majetku, fond investic / Asset Reproduction Fund, Investment Fund / 资产再生产基金、投资基金","416","","0","","Equity","CZK"
"C.II.6. - Ostatní fondy / Other Funds / 其他基金","C.II. - Fondy účetní jednotky / Accounting Unit Funds / 会计单位基金","","","1","","Equity","CZK"
"419 - Ostatní fondy / Other Funds / 其他基金","C.II.6. - Ostatní fondy / Other Funds / 其他基金","419","","0","","Equity","CZK"
"C.IV.1. - Příjmový účet organizačních složek státu / Revenue Account of State Budgetary Organizations / 国家预算单位收入账户","C.IV. - Příjmový a výdajový účet rozpočtového hospodaření / Budgetary Revenue and Expenditure Account / 预算收支账户","","","1","","Equity","CZK"
"222 - Příjmový účet organizačních složek státu / Revenue Account of State Budgetary Organizations / 国家预算单位收入账户","C.IV.1. - Příjmový účet organizačních složek státu / Revenue Account of State Budgetary Organizations / 国家预算单位收入账户","222","","0","","Equity","CZK"
"C.IV.2. - Zvláštní výdajový účet / Special Expenditure Account / 特别支出账户","C.IV. - Příjmový a výdajový účet rozpočtového hospodaření / Budgetary Revenue and Expenditure Account / 预算收支账户","","","1","","Equity","CZK"
"223 - Zvláštní výdajový účet / Special Expenditure Account / 特别支出账户","C.IV.2. - Zvláštní výdajový účet / Special Expenditure Account / 特别支出账户","223","","0","","Equity","CZK"
"C.IV.3. - Účet hospodaření státního rozpočtu / State Budget Management Account / 国家预算管理账户","C.IV. - Příjmový a výdajový účet rozpočtového hospodaření / Budgetary Revenue and Expenditure Account / 预算收支账户","","","1","","Equity","CZK"
"227 - Účet hospodaření státního rozpočtu / State Budget Management Account / 国家预算管理账户","C.IV.3. - Účet hospodaření státního rozpočtu / State Budget Management Account / 国家预算管理账户","227","","0","","Equity","CZK"
"C.IV.4. - Agregované příjmy a výdaje předcházejících účetních období / Agg. Rev. & Exp. Prior Periods / 前期汇总收入费用","C.IV. - Příjmový a výdajový účet rozpočtového hospodaření / Budgetary Revenue and Expenditure Account / 预算收支账户","","","1","","Equity","CZK"
"404 - Agregované příjmy a výdaje předcházejících účetních období / Agg. Rev. & Exp. Prior Periods / 前期汇总收入费用","C.IV.4. - Agregované příjmy a výdaje předcházejících účetních období / Agg. Rev. & Exp. Prior Periods / 前期汇总收入费用","404","","0","","Equity","CZK"
"D.II.1. - Dlouhodobé úvěry / Long-Term Loans / 长期借款","D.II. - Dlouhodobé závazky / Long-term Liabilities / 长期负债","","","1","","Liability","CZK"
"451 - Dlouhodobé úvěry / Long-Term Loans / 长期借款","D.II.1. - Dlouhodobé úvěry / Long-Term Loans / 长期借款","451","","0","","Liability","CZK"
"D.II.2. - Přijaté návratné finanční výpomoci dlouhodobé / Long-Term Reimbursable Financial Assistance Received / 收到的长期可偿还财务援助","D.II. - Dlouhodobé závazky / Long-term Liabilities / 长期负债","","","1","","Liability","CZK"
"452 - Přijaté návratné finanční výpomoci dlouhodobé / Long-Term Reimbursable Financial Assistance Received / 收到的长期可偿还财务援助","D.II.2. - Přijaté návratné finanční výpomoci dlouhodobé / Long-Term Reimbursable Financial Assistance Received / 收到的长期可偿还财务援助","452","","0","","Liability","CZK"
"D.II.3. - Dlouhodobé závazky z vydaných dluhopisů / Long-Term Liabilities from Issued Bonds / 发行债券形成的长期负债","D.II. - Dlouhodobé závazky / Long-term Liabilities / 长期负债","","","1","","Liability","CZK"
"453 - Dlouhodobé závazky z vydaných dluhopisů / Long-Term Liabilities from Issued Bonds / 发行债券形成的长期负债","D.II.3. - Dlouhodobé závazky z vydaných dluhopisů / Long-Term Liabilities from Issued Bonds / 发行债券形成的长期负债","453","","0","","Liability","CZK"
"D.II.4. - Dlouhodobé přijaté zálohy / Long-term Deposits Received / 长期收到的押金","D.II. - Dlouhodobé závazky / Long-term Liabilities / 长期负债","","","1","","Liability","CZK"
"455 - Dlouhodobé přijaté zálohy / Long-term Deposits Received / 长期收到的押金","D.II.4. - Dlouhodobé přijaté zálohy / Long-term Deposits Received / 长期收到的押金","455","","0","","Liability","CZK"
"D.II.5. - Dlouhodobé závazky z ručení / Long-term Provisions for Guarantees / 长期预计负债（担保）","D.II. - Dlouhodobé závazky / Long-term Liabilities / 长期负债","","","1","","Liability","CZK"
"456 - Dlouhodobé závazky z ručení / Long-term Provisions for Guarantees / 长期预计负债（担保）","D.II.5. - Dlouhodobé závazky z ručení / Long-term Provisions for Guarantees / 长期预计负债（担保）","456","","0","","Liability","CZK"
"D.II.6. - Dlouhodobé směnky k úhradě / Long-term Bills Payable / 长期应付票据","D.II. - Dlouhodobé závazky / Long-term Liabilities / 长期负债","","","1","","Liability","CZK"
"457 - Dlouhodobé směnky k úhradě / Long-term Bills Payable / 长期应付票据","D.II.6. - Dlouhodobé směnky k úhradě / Long-term Bills Payable / 长期应付票据","457","","0","","Liability","CZK"
"D.II.7. - Ostatní dlouhodobé závazky / Other Long-term Liabilities / 其他长期负债","D.II. - Dlouhodobé závazky / Long-term Liabilities / 长期负债","","","1","","Liability","CZK"
"459 - Ostatní dlouhodobé závazky / Other Long-term Liabilities / 其他长期负债","D.II.7. - Ostatní dlouhodobé závazky / Other Long-term Liabilities / 其他长期负债","459","","0","","Liability","CZK"
"D.II.8. - Dlouhodobé přijaté zálohy na transfery / Long-term Advance Payments Received for Transfers / 长期收到的转移预付款","D.II. - Dlouhodobé závazky / Long-term Liabilities / 长期负债","","","1","","Liability","CZK"
"472 - Dlouhodobé přijaté zálohy na transfery / Long-term Advance Payments Received for Transfers / 长期收到的转移预付款","D.II.8. - Dlouhodobé přijaté zálohy na transfery / Long-term Advance Payments Received for Transfers / 长期收到的转移预付款","472","","0","","Liability","CZK"
"D.II.9. - Dlouhodobé zprostředkování transferů / Long-term Transfer Intermediation / 长期转移中介","D.II. - Dlouhodobé závazky / Long-term Liabilities / 长期负债","","","1","","Liability","CZK"
"475-L - Dlouhodobé zprostředkování transferů / Long-term Transfer Intermediation / 长期转移中介","D.II.9. - Dlouhodobé zprostředkování transferů / Long-term Transfer Intermediation / 长期转移中介","475-L","","0","","Liability","CZK"
"A.I.10. - Náklady na reprezentaci / Representation Expenses / 代表费用","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"513 - Náklady na reprezentaci / Representation Expenses / 代表费用","A.I.10. - Náklady na reprezentaci / Representation Expenses / 代表费用","513","","0","","Expense","CZK"
"A.I.11. - Aktivace vnitroorganizačních služeb / Activation of Internal Organizational Services / 内部组织服务激活","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"516 - Aktivace vnitroorganizačních služeb / Activation of Internal Organizational Services / 内部组织服务激活","A.I.11. - Aktivace vnitroorganizačních služeb / Activation of Internal Organizational Services / 内部组织服务激活","516","","0","","Expense","CZK"
"A.I.12. - Ostatní služby / Other Services / 其他服务","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"518 - Ostatní služby / Other Services / 其他服务","A.I.12. - Ostatní služby / Other Services / 其他服务","518","","0","","Expense","CZK"
"A.I.13. - Mzdové náklady / Wages and Salaries Expense / 工资及薪金费用","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"521 - Mzdové náklady / Wages and Salaries Expense / 工资及薪金费用","A.I.13. - Mzdové náklady / Wages and Salaries Expense / 工资及薪金费用","521","","0","","Expense","CZK"
"A.I.14. - Zákonné sociální pojištění / Statutory Social Insurance / 法定社会保险","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"524 - Zákonné sociální pojištění / Statutory Social Insurance / 法定社会保险","A.I.14. - Zákonné sociální pojištění / Statutory Social Insurance / 法定社会保险","524","","0","","Expense","CZK"
"A.I.15. - Jiné sociální pojištění / Other Social Insurance / 其他社会保险","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"525 - Jiné sociální pojištění / Other Social Insurance / 其他社会保险","A.I.15. - Jiné sociální pojištění / Other Social Insurance / 其他社会保险","525","","0","","Expense","CZK"
"A.I.16. - Zákonné sociální náklady / Statutory Social Costs / 法定社会保障费用","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"527 - Zákonné sociální náklady / Statutory Social Costs / 法定社会保障费用","A.I.16. - Zákonné sociální náklady / Statutory Social Costs / 法定社会保障费用","527","","0","","Expense","CZK"
"A.I.17. - Jiné sociální náklady / Other Social Expenses / 其他社会费用","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"528 - Jiné sociální náklady / Other Social Expenses / 其他社会费用","A.I.17. - Jiné sociální náklady / Other Social Expenses / 其他社会费用","528","","0","","Expense","CZK"
"A.I.18. - Daň silniční / Road Tax / 道路税","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"531 - Daň silniční / Road Tax / 道路税","A.I.18. - Daň silniční / Road Tax / 道路税","531","","0","","Expense","CZK"
"A.I.19. - Daň z nemovitostí / Property Tax / 房产税","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"532 - Daň z nemovitostí / Property Tax / 房产税","A.I.19. - Daň z nemovitostí / Property Tax / 房产税","532","","0","","Expense","CZK"
"A.I.20. - Jiné daně a poplatky / Other Taxes and Fees / 其他税和费用","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"538 - Jiné daně a poplatky / Other Taxes and Fees / 其他税和费用","A.I.20. - Jiné daně a poplatky / Other Taxes and Fees / 其他税和费用","538","","0","","Expense","CZK"
"A.I.21. - Vratky nepřímých daní / Refunds of Indirect Taxes / 间接税退税","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"539 - Vratky nepřímých daní / Refunds of Indirect Taxes / 间接税退税","A.I.21. - Vratky nepřímých daní / Refunds of Indirect Taxes / 间接税退税","539","","0","","Expense","CZK"
"A.I.22. - Smluvní pokuty a úroky z prodlení / Contract Penalties and Delay Interest / 合同违约金及迟延利息","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"541 - Smluvní pokuty a úroky z prodlení / Contract Penalties and Delay Interest / 合同违约金及迟延利息","A.I.22. - Smluvní pokuty a úroky z prodlení / Contract Penalties and Delay Interest / 合同违约金及迟延利息","541","","0","","Expense","CZK"
"A.I.23. - Jiné pokuty a penále / Other Fines and Penalties / 其他罚款和罚金","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"542 - Jiné pokuty a penále / Other Fines and Penalties / 其他罚款和罚金","A.I.23. - Jiné pokuty a penále / Other Fines and Penalties / 其他罚款和罚金","542","","0","","Expense","CZK"
"A.I.24. - Dary a jiná bezúplatná předání / Donations and Other Grants / 捐赠及其他无偿转让","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"543 - Dary a jiná bezúplatná předání / Donations and Other Grants / 捐赠及其他无偿转让","A.I.24. - Dary a jiná bezúplatná předání / Donations and Other Grants / 捐赠及其他无偿转让","543","","0","","Expense","CZK"
"A.I.25. - Prodaný materiál / Sold Materials / 已售材料","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"544 - Prodaný materiál / Sold Materials / 已售材料","A.I.25. - Prodaný materiál / Sold Materials / 已售材料","544","","0","","Expense","CZK"
"A.I.26. - Manka a škody / Shortages and Damages / 短缺和毁损","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"547 - Manka a škody / Shortages and Damages / 短缺和毁损","A.I.26. - Manka a škody / Shortages and Damages / 短缺和毁损","547","","0","","Expense","CZK"
"A.I.27. - Tvorba fondů / Creation of Funds / 基金的设立","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"548 - Tvorba fondů / Creation of Funds / 基金的设立","A.I.27. - Tvorba fondů / Creation of Funds / 基金的设立","548","","0","","Expense","CZK"
"A.I.28. - Odpisy dlouhodobého majetku / Amortization of Long-term Assets / 长期资产摊销","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"551 - Odpisy dlouhodobého majetku / Amortization of Long-term Assets / 长期资产摊销","A.I.28. - Odpisy dlouhodobého majetku / Amortization of Long-term Assets / 长期资产摊销","551","","0","","Expense","CZK"
"A.I.29. - Prodaný dlouhodobý nehmotný majetek / Disposal of Long-term Intangible Assets / 长期无形资产处置","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"552 - Prodaný dlouhodobý nehmotný majetek / Disposal of Long-term Intangible Assets / 长期无形资产处置","A.I.29. - Prodaný dlouhodobý nehmotný majetek / Disposal of Long-term Intangible Assets / 长期无形资产处置","552","","0","","Expense","CZK"
"A.I.30. - Prodaný dlouhodobý hmotný majetek / Sold Long-Term Tangible Assets / 已售长期有形资产","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"553 - Prodaný dlouhodobý hmotný majetek / Sold Long-Term Tangible Assets / 已售长期有形资产","A.I.30. - Prodaný dlouhodobý hmotný majetek / Sold Long-Term Tangible Assets / 已售长期有形资产","553","","0","","Expense","CZK"
"A.I.31. - Prodané pozemky / Proceeds from Sale of Land / 土地出售收入","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"554 - Prodané pozemky / Proceeds from Sale of Land / 土地出售收入","A.I.31. - Prodané pozemky / Proceeds from Sale of Land / 土地出售收入","554","","0","","Expense","CZK"
"A.I.32. - Tvorba a zúčtování rezerv / Creation and Settlement of Provisions / 预计负债的形成与结算","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"555 - Tvorba a zúčtování rezerv / Creation and Settlement of Provisions / 预计负债的形成与结算","A.I.32. - Tvorba a zúčtování rezerv / Creation and Settlement of Provisions / 预计负债的形成与结算","555","","0","","Expense","CZK"
"A.I.33. - Tvorba a zúčtování opravných položek / Creation and Settlement of Adjusting Items / 调整事项的产生与结算","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"556 - Tvorba a zúčtování opravných položek / Creation and Settlement of Adjusting Items / 调整事项的产生与结算","A.I.33. - Tvorba a zúčtování opravných položek / Creation and Settlement of Adjusting Items / 调整事项的产生与结算","556","","0","","Expense","CZK"
"A.I.34. - Náklady z vyřazených pohledávek / Costs of Written-off Receivables / 已核销应收款项的损失","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"557 - Náklady z vyřazených pohledávek / Costs of Written-off Receivables / 已核销应收款项的损失","A.I.34. - Náklady z vyřazených pohledávek / Costs of Written-off Receivables / 已核销应收款项的损失","557","","0","","Expense","CZK"
"A.I.35. - Náklady z drobného dlouhodobého majetku / Expenses from Minor Long-Term Assets / 小额长期资产费用","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"558 - Náklady z drobného dlouhodobého majetku / Expenses from Minor Long-Term Assets / 小额长期资产费用","A.I.35. - Náklady z drobného dlouhodobého majetku / Expenses from Minor Long-Term Assets / 小额长期资产费用","558","","0","","Expense","CZK"
"A.I.36. - Ostatní náklady z činnosti / Other Operating Expenses / 其他经营费用","A.I. - Náklady z činnosti / Operating Expenses / 经营费用","","","1","","Expense","CZK"
"549 - Ostatní náklady z činnosti / Other Operating Expenses / 其他经营费用","A.I.36. - Ostatní náklady z činnosti / Other Operating Expenses / 其他经营费用","549","","0","","Expense","CZK"
"A.II.1. - Prodané cenné papíry a podíly / Disposal of Financial Instruments and Equity Interests / 处置金融工具和股权投资","A.II. - Finanční náklady / Financial Expenses / 财务费用","","","1","","Expense","CZK"
"561 - Prodané cenné papíry a podíly / Disposal of Financial Instruments and Equity Interests / 处置金融工具和股权投资","A.II.1. - Prodané cenné papíry a podíly / Disposal of Financial Instruments and Equity Interests / 处置金融工具和股权投资","561","","0","","Expense","CZK"
"A.II.2. - Úroky / Interest Income / 利息收入","A.II. - Finanční náklady / Financial Expenses / 财务费用","","","1","","Expense","CZK"
"562 - Úroky / Interest Income / 利息收入","A.II.2. - Úroky / Interest Income / 利息收入","562","","0","","Expense","CZK"
"A.II.3. - Kurzové ztráty / Foreign Exchange Losses / 汇兑损失","A.II. - Finanční náklady / Financial Expenses / 财务费用","","","1","","Expense","CZK"
"563 - Kurzové ztráty / Foreign Exchange Losses / 汇兑损失","A.II.3. - Kurzové ztráty / Foreign Exchange Losses / 汇兑损失","563","","0","","Expense","CZK"
"A.II.4. - Náklady z přecenění reálnou hodnotou / Costs from Revaluation to Fair Value / 按公允价值重新计量的成本","A.II. - Finanční náklady / Financial Expenses / 财务费用","","","1","","Expense","CZK"
"564 - Náklady z přecenění reálnou hodnotou / Costs from Revaluation to Fair Value / 按公允价值重新计量的成本","A.II.4. - Náklady z přecenění reálnou hodnotou / Costs from Revaluation to Fair Value / 按公允价值重新计量的成本","564","","0","","Expense","CZK"
"A.II.5. - Ostatní finanční náklady / Other Financial Expenses / 其他财务费用","A.II. - Finanční náklady / Financial Expenses / 财务费用","","","1","","Expense","CZK"
"569 - Ostatní finanční náklady / Other Financial Expenses / 其他财务费用","A.II.5. - Ostatní finanční náklady / Other Financial Expenses / 其他财务费用","569","","0","","Expense","CZK"
"A.IV.1. - Náklady ze sdílené daně z příjmů fyzických osob / Costs from Shared Income Tax on Individuals / 共享个人所得税的成本","A.IV. - Náklady ze sdílených daní a poplatků / Expenses from Shared Taxes and Fees / 共享税及费用支出","","","1","","Expense","CZK"
"581 - Náklady ze sdílené daně z příjmů fyzických osob / Costs from Shared Income Tax on Individuals / 共享个人所得税的成本","A.IV.1. - Náklady ze sdílené daně z příjmů fyzických osob / Costs from Shared Income Tax on Individuals / 共享个人所得税的成本","581","","0","","Expense","CZK"
